SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_047361658.1,1.0,1.0,0.9957071,0.9828901132211276,0.9892986039452348
WP_046101283.1,1.0,1.0,0.9957071,0.9828901132211276,0.9892986039452348
WP_060527926.1,1.0,1.0,0.9957071,0.9828901132211276,0.9892986039452348
WP_060422788.1,1.0,1.0,0.9957071,0.9828901132211276,0.9892986039452348
WP_050117363.1,1.0,1.0,0.9957071,0.9828901132211276,0.9892986039452348
WP_015201773.1,1.0,1.0,0.99528325,0.9831620504253086,0.9892226482328264
WP_045765666.1,1.0,1.0,0.9957071,0.982395004639324,0.989051049654333
WP_088912163.1,1.0,1.0,0.9957071,0.9821349584174566,0.9889210265433993
WP_063415881.1,1.0,1.0,0.9957071,0.9821349584174566,0.9889210265433993
WP_090164194.1,1.0,0.8,0.9959834,0.9814092709821345,0.9886963463923276
WP_031656931.1,1.0,1.0,0.9957071,0.9812495269828351,0.9884783108260886
WP_033851601.1,1.0,1.0,0.9957071,0.9807338683568133,0.9882204815130777
WP_086904404.1,1.0,1.0,0.9959834,0.9804474891844294,0.988215455493475
WP_024146569.1,1.0,1.0,0.9954332,0.9804363228045605,0.9879347670655798
WP_017841076.1,1.0,1.0,0.99484324,0.980959366168419,0.9879013053605157
WP_024889333.1,1.0,1.0,0.99552876,0.9801414512141525,0.9878351043931632
WP_092569305.1,1.0,1.0,0.99549776,0.9793079424006708,0.9874028527787808
WP_049724747.1,1.0,1.0,0.9953892,0.9792732131814346,0.9873312181400947
WP_062480250.1,1.0,1.0,0.99552876,0.979015616172506,0.98727218687234
WP_084316793.1,1.0,0.8,0.99512213,0.979170892567973,0.9871465136267447
WP_045124563.1,1.0,1.0,0.9959834,0.9775515452663127,0.9867674835344167
WP_058870690.1,1.0,1.0,0.9957071,0.9777493952528207,0.9867282449610814
WP_051559024.1,1.0,0.95,0.9953671,0.9777919624017949,0.9865795360886691
WP_075054206.1,1.0,1.0,0.99526936,0.9778217263065634,0.9865455422323375
WP_042383163.1,1.0,1.0,0.99524826,0.9776304753394638,0.9864393667266624
WP_036294986.1,1.0,1.0,0.9929239,0.9798734837027901,0.9863986995444951
WP_036250713.1,1.0,1.0,0.9929239,0.9798734837027901,0.9863986995444951
WP_006580534.1,1.0,1.0,0.99536496,0.9773274612441696,0.9863462126262504
WP_090949002.1,1.0,1.0,0.9956383,0.9769714645056944,0.9863048877074828
WP_087527547.1,1.0,1.0,0.9957071,0.9768983821844253,0.9863027384268837
WP_083862946.1,1.0,0.75,0.9956513,0.9769450309101422,0.9862981678159872
WP_065383217.1,1.0,1.0,0.99512213,0.977061131606203,0.9860916331458597
WP_015898277.1,1.0,1.0,0.99198604,0.9801513685694205,0.9860687024350399
WP_012912354.1,1.0,0.55,0.9956012,0.9761139645304463,0.9858575708730113
WP_084286803.1,1.0,0.95,0.99586356,0.9757273845449512,0.9857954707034143
WP_088347300.1,1.0,0.95,0.9953194,0.976264810773678,0.9857921184167004
WP_011308723.1,1.0,1.0,0.9953194,0.9761740759871719,0.9857467510234474
WP_033435353.1,1.0,0.7,0.9946031,0.9768100810552034,0.9857065892470078
WP_000151321.1,1.0,0.65,0.99409413,0.9772594636500396,0.9856767985135574
WP_019497030.1,1.0,1.0,0.9953238,0.975860870358072,0.9855923237784318
WP_094238542.1,1.0,0.95,0.99524826,0.9758019086362351,0.9855250833750481
WP_009518867.1,1.0,1.0,0.99581563,0.9750145199498126,0.9854150773386453
WP_035619941.1,1.0,1.0,0.99581563,0.9750145199498126,0.9854150773386453
WP_023817613.1,1.0,0.95,0.99422586,0.9762802655236518,0.9852530625828403
WP_090979254.1,1.0,0.9,0.9955051,0.9746563152948784,0.9850807049115383
WP_031431988.1,1.0,1.0,0.9959834,0.9733844889402996,0.9846839553714102
WP_064221217.1,1.0,0.95,0.9956383,0.9736957300242355,0.9846670204667534
WP_097378604.1,1.0,1.0,0.99443406,0.9748823217418058,0.9846581902040175
WP_049625402.1,1.0,1.0,0.99439687,0.9746221570510416,0.9845095112094655
WP_049720106.1,1.0,0.5,0.9937583,0.9750447040470935,0.9844015124277521
WP_058316939.1,1.0,1.0,0.99516356,0.9734324693626942,0.9842980146381648
WP_013500616.1,1.0,0.95,0.9941365,0.9739990431187739,0.9840677776991422
WP_071069330.1,1.0,0.95,0.9941365,0.9739990431187739,0.9840677776991422
WP_071036708.1,1.0,0.95,0.9941365,0.9739990431187739,0.9840677776991422
WP_080840602.1,1.0,0.95,0.99482024,0.9732201620672868,0.9840201996135078
WP_006630972.1,1.0,0.8999999999999999,0.9945921,0.9727173607913114,0.9836547156854201
WP_014195559.1,1.0,1.0,0.9956383,0.9716560931636398,0.9836472020364555
WP_096581191.1,1.0,0.8,0.9937585,0.9730895247301282,0.9834240121762365
WP_036798916.1,1.0,0.95,0.99303526,0.9736700841853612,0.9833526705240008
WP_062755455.1,1.0,0.95,0.9945843,0.9717667289092112,0.9831755254424597
WP_078690884.1,1.0,0.8500000000000001,0.99572515,0.9705244535016087,0.9831248041891588
WP_090604190.1,1.0,1.0,0.9958947,0.9703427786547526,0.9831187245706015
WP_020279644.1,1.0,1.0,0.9944888,0.9716560931636398,0.9830724344468864
WP_088891256.1,1.0,1.0,0.993922,0.9719066079692038,0.9829143015660838
WP_101726682.1,1.0,0.7500000000000001,0.99536383,0.9701446519923838,0.9827542417562322
WP_008838212.1,1.0,0.95,0.9953194,0.9700499689584802,0.9826846975091015
WP_083930349.1,1.0,0.7000000000000001,0.9906137,0.9745182776531672,0.982565988306259
WP_077117441.1,1.0,0.9,0.9943126,0.9707198304635636,0.9825162074318703
WP_015157107.1,1.0,1.0,0.9949491,0.9698813841993565,0.982415243300545
WP_081144923.1,1.0,1.0,0.99095,0.9737015959637223,0.9823257921644478
WP_026824436.1,1.0,1.0,0.9941536,0.970464951211579,0.98230928501207
WP_076305724.1,1.0,0.75,0.9944078,0.9701079896032851,0.9822578813105842
WP_074100515.1,1.0,0.8500000000000001,0.9944078,0.9701079896032851,0.9822578813105842
WP_090996333.1,1.0,0.7500000000000001,0.99462664,0.969716643624955,0.9821716424492268
WP_024125870.1,1.0,0.8500000000000001,0.9947328,0.9695677015176618,0.9821502493317527
WP_015329024.1,1.0,0.8,0.99438465,0.9697506554644733,0.9820676509400919
WP_026011736.1,1.0,0.95,0.99482024,0.9686021836303402,0.9817112103950346
WP_085938215.1,1.0,0.95,0.9951049,0.9683082624322191,0.9817065856876976
WP_011378069.1,1.0,1.0,0.9940706,0.9689602192423998,0.9815154043923944
WP_089408463.1,1.0,0.35,0.99216604,0.97040536558247,0.9812857039551754
WP_004710421.1,1.0,0.65,0.9930761,0.9694836087815093,0.9812798474129104
WP_086833853.1,1.0,0.65,0.99303436,0.9694810592386058,0.9812577110157873
WP_096534863.1,1.0,0.7000000000000001,0.9949773,0.9674551235351616,0.9812162094669369
WP_034806158.1,1.0,1.0,0.99399567,0.9682778638813925,0.9811367651926494
WP_079083882.1,1.0,0.9,0.99301505,0.9692435378430435,0.9811292943655525
WP_024981710.1,1.0,0.8500000000000001,0.9942607,0.9679905345878862,0.9811256314735544
WP_017496420.1,1.0,0.7500000000000001,0.99366874,0.9679905345878862,0.9808296348075998
WP_100217698.1,1.0,0.95,0.99400514,0.9676397552894904,0.980822449465958
WP_071455425.1,1.0,1.0,0.99124837,0.970320339708341,0.98078435446263
WP_096644251.1,1.0,0.8500000000000001,0.9941031,0.9673898109228248,0.9807464424983081
WP_088257333.1,1.0,0.7,0.9939457,0.9673494320299445,0.9806475749207645
WP_015159126.1,1.0,0.8500000000000001,0.99360675,0.9671840858067984,0.9803954160017726
WP_064030493.1,1.0,1.0,0.98322856,0.9775231989876103,0.9803758816250002
WP_081057482.1,1.0,0.8500000000000001,0.99521554,0.965235855083441,0.9802256951236602
WP_017747476.1,1.0,1.0,0.98531336,0.9749883332466112,0.9801508445846551
WP_025660140.1,1.0,0.95,0.99505854,0.9648933675214391,0.97997595202549
WP_045834967.1,1.0,0.8,0.9927841,0.9671595673589972,0.979971825124277
WP_085789107.1,1.0,0.95,0.99482024,0.9650890780556938,0.9799546576077114
WP_035065747.1,1.0,0.95,0.99482024,0.9650890780556938,0.9799546576077114
WP_055441081.1,1.0,0.95,0.99482024,0.9650890780556938,0.9799546576077114
WP_047388363.1,1.0,0.7500000000000001,0.9944781,0.9651067193681024,0.9797924129334104
WP_084602981.1,1.0,0.7,0.99462664,0.9649340656757763,0.9797803534746374
WP_099438430.1,1.0,0.95,0.98846036,0.9709641604351965,0.9797122611963733
WP_090634261.1,1.0,1.0,0.99052656,0.9688486900067753,0.9796876234877321
WP_085471791.1,1.0,0.7000000000000001,0.9949225,0.9640012491993966,0.9794618839647801
WP_063059159.1,1.0,0.8,0.9950372,0.9637324162395963,0.9793848071531539
WP_029630398.1,1.0,1.0,0.98856175,0.9699594204698538,0.9792605849640834
WP_099412865.1,1.0,0.65,0.9943428,0.9639243239434881,0.9791335639492831
WP_055195547.1,1.0,0.65,0.99412096,0.9634820892516359,0.97880152235943
WP_077026978.1,1.0,0.35,0.9856432,0.9719306128810372,0.9787869104539616
WP_009128903.1,1.0,0.15000000000000002,0.98162955,0.9754868970219002,0.9785582237394505
WP_012575214.1,1.0,0.7000000000000001,0.99482024,0.9621335089798987,0.9784768730698139
WP_091870084.1,1.0,0.6,0.99553573,0.9605676582598479,0.9780516947877304
WP_072885920.1,1.0,0.7000000000000001,0.99520665,0.9608843714547081,0.9780455127632579
WP_088264063.1,1.0,0.7000000000000001,0.99520665,0.9608843714547081,0.9780455127632579
WP_012597165.1,1.0,0.55,0.99268615,0.9631265814535279,0.9779063669558594
WP_030443103.1,1.0,1.0,0.99443406,0.9612610192267695,0.9778475389464993
WP_035063661.1,1.0,0.95,0.99482024,0.9606771623414585,0.9777486997505938
WP_042896060.1,1.0,0.8999999999999999,0.99482024,0.9606771623414585,0.9777486997505938
WP_076626087.1,1.0,0.95,0.98338693,0.9719615259531518,0.9776742298783551
WP_078924280.1,1.0,0.7000000000000001,0.9893139,0.9657553048798693,0.9775346026753015
WP_041440484.1,1.0,0.65,0.99403965,0.9599591697406444,0.9769994122361975
WP_028663822.1,1.0,1.0,0.9937501,0.9592708594902166,0.9765104774288241
WP_036828494.1,1.0,0.8500000000000001,0.99162775,0.9612535777972079,0.9764406652890611
WP_027844945.1,1.0,0.95,0.9945476,0.958177922280846,0.9763627638976862
WP_035658611.1,1.0,0.7000000000000001,0.97945184,0.9731792962153636,0.9763155656854253
WP_062303332.1,1.0,0.8,0.9750717,0.9770711718732188,0.9760714500513707
WP_044264717.1,1.0,0.15000000000000002,0.9776458,0.9732412946145776,0.9754435545166852
WP_055075777.1,1.0,0.95,0.9899259,0.9608560945156897,0.9753910077394885
WP_058998822.1,1.0,0.7,0.9935653,0.9570488053788254,0.9753070631737266
WP_055268308.1,1.0,0.9,0.9953807,0.9551436118256138,0.9752621557300829
WP_093831857.1,1.0,0.8,0.98632133,0.963380476367512,0.9748509032190038
WP_062548533.1,1.0,0.8,0.99245256,0.9570334564012306,0.9747430091282734
WP_092721547.1,1.0,0.95,0.9952968,0.9528318707085672,0.9740643235016377
WP_008205290.1,1.0,0.8500000000000001,0.99414015,0.9532974162888733,0.9737187822258575
WP_015213401.1,1.0,0.8,0.9930701,0.9534555175349348,0.9732628215573844
WP_065061705.1,1.0,0.9,0.9941296,0.9516024758800423,0.9728660370103794
WP_079365507.1,1.0,0.6499999999999999,0.99479073,0.9508626999336394,0.9728267163971023
WP_031194042.1,1.0,0.75,0.9943566,0.9508626999336394,0.9726096362808303
WP_099812941.1,1.0,1.0,0.9927,0.9523934364566071,0.972546708596193
WP_002801241.1,1.0,0.8500000000000001,0.9941791,0.950862712694459,0.9725209211474919
WP_076523956.1,1.0,1.0,0.9939784,0.949711606762675,0.9718449939597982
WP_099531684.1,1.0,1.0,0.99403965,0.9488604025079764,0.9714500286198635
WP_093228074.1,1.0,0.9,0.9934445,0.9488805000770543,0.9711625012153613
WP_091374193.1,1.0,0.7,0.9921277,0.9501773107777932,0.9711525136595418
NP_681738.1,1.0,0.95,0.99089956,0.951373509422929,0.9711365361293112
WP_011056792.1,1.0,0.95,0.99089956,0.951373509422929,0.9711365361293112
WP_061247661.1,1.0,0.75,0.99203265,0.9501721127467921,0.9711023799398328
WP_081599527.1,1.0,0.95,0.9851077,0.9562757208933264,0.9706917203957751
WP_016876098.1,1.0,1.0,0.9901242,0.9510675813042833,0.9705959034603692
WP_091970176.1,1.0,0.7,0.99355286,0.9471208845902505,0.9703368740940601
WP_061254329.1,1.0,0.75,0.9890243,0.9499126410499421,0.9694684612758561
WP_044171549.1,1.0,0.65,0.990242,0.9484410983968062,0.9693415513956687
WP_009361466.1,1.0,0.65,0.9852758,0.9531978453298156,0.969236825163153
WP_068394128.1,1.0,0.8,0.98763156,0.9507018643372933,0.9691667118546208
WP_013561109.1,1.0,0.25,0.9931202,0.9436376088128369,0.9683789011471411
WP_034826052.1,1.0,0.95,0.97434366,0.9614545251434916,0.9678990913185415
WP_013300197.1,1.0,0.95,0.9819802,0.9528573107482334,0.9674187576652239
WP_042343949.1,1.0,0.7000000000000001,0.99296427,0.9401266286425036,0.9665454481866083
WP_100402176.1,1.0,0.95,0.98971033,0.9430810937995877,0.9663957123813612
WP_095832385.1,1.0,0.7,0.9943126,0.9371417190841778,0.9657271517421774
WP_068488195.1,1.0,0.8,0.9806305,0.9494223559029503,0.9650264364544354
WP_028306819.1,1.0,0.4,0.9931568,0.9365082744703401,0.9648325326018388
WP_067714880.1,1.0,0.9,0.9776882,0.9517693402426908,0.9647287667819594
WP_099070251.1,1.0,1.0,0.98580307,0.9433233490134121,0.9645632083487928
WP_015195532.1,1.0,1.0,0.9903728,0.9382006394996973,0.9642867082424329
WP_044518241.1,1.0,0.8,0.9925043,0.9341727816939366,0.9633385401904588
WP_084739342.1,1.0,0.44999999999999996,0.9907943,0.9320240053518589,0.9614091531924395
WP_044400168.1,1.0,0.55,0.97901124,0.9433528144008005,0.961182026011054
WP_084106721.1,1.0,0.44999999999999996,0.97732544,0.9360770295511858,0.9567012345021554
WP_100990083.1,1.0,1.0,0.9858624,0.9240185311882334,0.9549404527469793
WP_086102656.1,1.0,0.8500000000000001,0.97967684,0.929037659264734,0.9543572509771241
WP_016523204.1,1.0,0.35,0.95321727,0.9532540199971545,0.9532356439936334
WP_013451524.1,1.0,0.2,0.97887194,0.9217141054054571,0.9502930234859621
WP_096354083.1,1.0,0.95,0.97319937,0.9271401652905862,0.9501697664068898
WP_072985233.1,1.0,0.25,0.9811747,0.9180430612894406,0.9496088843510802
WP_073217643.1,1.0,0.44999999999999996,0.984012,0.9142350609415386,0.9491235343274282
WP_100241429.1,1.0,0.3,0.95104766,0.9426517558703906,0.9468497073953394
WP_055276084.1,1.0,0.44999999999999996,0.99011844,0.8979812967670886,0.9440498703665002
WP_034404411.1,1.0,0.45000000000000007,0.9648372,0.9224341610115134,0.9436356772502941
WP_013921749.1,1.0,0.6,0.9687835,0.9129322261894584,0.9408578619999111
WP_007044032.1,1.0,0.4,0.9707,0.9051640587839743,0.937932042171223
WP_024873364.1,1.0,1.0,0.91199553,0.9557985991919664,0.9338970646602227
WP_072319133.1,0.75,0.7000000000000001,0.9091141,0.9560443762175643,0.9325792493041557
WP_048925809.1,1.0,0.4,0.9841411,0.8779021148757649,0.9310216131248331
WP_089880661.1,0.75,1.0,0.8820739,0.9243595656706333,0.9032167224562884
WP_012979970.1,1.0,0.3,0.9446488,0.8295310580241745,0.8870899301523003
WP_006090832.1,0.75,1.0,0.73537517,0.9249673479880882,0.8301712569637096
WP_094072910.1,0.75,0.95,0.71963835,0.9125740273521235,0.8161061874889279
WP_016804074.1,0.75,0.65,0.9485352,0.6787402264826994,0.8136377152082076
WP_025465492.1,0.75,0.65,0.9485352,0.6787402264826994,0.8136377152082076
WP_016205751.1,1.0,0.4,0.799221,0.7897787866808454,0.79449988294728
WP_035133775.1,0.75,0.7000000000000001,0.66933477,0.893126953055961,0.7812308611524617
WP_047589627.1,0.75,0.95,0.6403915,0.9172134815726107,0.7788025050895128
WP_058572808.1,0.75,1.0,0.6507401,0.8856510693046822,0.7681955781685001
WP_013847450.1,0.5,0.8,0.70116276,0.828441352882491,0.7648020541859202
WP_073555659.1,0.75,0.8999999999999999,0.61429334,0.9117166095517357,0.7630049732100109
WP_044451674.1,0.5,1.0,0.6212673,0.895306502808546,0.758286910767066
WP_048201370.1,1.0,0.3,0.9496567,0.562164718163818,0.7559107215468137
WP_102182189.1,0.75,0.8999999999999999,0.6091759,0.9020605153813472,0.7556182179338987
WP_009456812.1,0.75,0.8999999999999999,0.6091759,0.8983567609237179,0.7537663407050841
WP_017309810.1,0.5,1.0,0.630571,0.8758396793704254,0.753205343549501
WP_084668949.1,0.5,1.0,0.6477249,0.8483563345218676,0.7480406304967889
WP_042291992.1,0.5,0.55,0.65367573,0.810500303012721,0.7320880190047583
WP_089765999.1,0.5,0.8500000000000001,0.6518463,0.7960329848073224,0.7239396372210135
WP_019494780.1,0.75,0.8999999999999999,0.5270302,0.8931824604853221,0.7101063450269018
WP_071516134.1,0.5,1.0,0.6164229,0.8019468537358727,0.709184872676347
WP_080807610.1,1.0,1.0,0.967179,0.42555419205023964,0.6963665962139474
WP_034824194.1,1.0,1.0,0.9402231,0.44890081608591287,0.6945619569435607
WP_045054463.1,1.0,0.95,0.9605398,0.4262595824045322,0.6933997001072953
WP_015118671.1,1.0,0.8500000000000001,0.9714384,0.4116075903015182,0.6915229990997337
WP_099701147.1,0.5,1.0,0.95357406,0.42747029864365826,0.690522180018698
WP_028947682.1,1.0,1.0,0.9326146,0.44528311584841196,0.6889488701743434
WP_077208232.1,1.0,0.8500000000000001,0.9734113,0.4015167381389838,0.6874640298894992
WP_081892299.1,1.0,0.95,0.9318461,0.44213451160795336,0.6869902969092471
WP_062436241.1,1.0,0.6,0.94005805,0.4336763595825537,0.6868672060611896
WP_009787621.1,1.0,0.8500000000000001,0.9658793,0.4026457755324357,0.6842625483153817
WP_065715042.1,1.0,0.6,0.9338157,0.43007657351503603,0.6819461456060898
WP_045964484.1,1.0,1.0,0.9330092,0.42878384295509675,0.6808965251018922
WP_052698403.1,1.0,1.0,0.9525763,0.40679408172865533,0.6796851806844265
WP_041339469.1,1.0,1.0,0.92806077,0.4280435337138222,0.6780521518743061
WP_051168181.1,1.0,1.0,0.91579306,0.4382809746120404,0.6770370179342245
WP_036488545.1,0.5,1.0,0.9329593,0.42040112563541154,0.6766802218982111
WP_100626894.1,1.0,0.8500000000000001,0.9597244,0.3916444422596641,0.6756844342645977
WP_075598738.1,1.0,1.0,0.9220655,0.4280435337138222,0.6750545150792622
WP_011434286.1,1.0,0.9,0.94806635,0.4016960613053897,0.6748812075516512
