SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_050117363.1,1.0,1.0,0.9942249,0.9778669551157892,0.9860459305417508
WP_026011736.1,1.0,0.95,0.99299574,0.9788997458080996,0.9859477423956269
WP_035065747.1,1.0,0.95,0.99299574,0.9788997458080996,0.9859477423956269
WP_055441081.1,1.0,0.95,0.99299574,0.9788997458080996,0.9859477423956269
WP_042896060.1,1.0,0.8999999999999999,0.99299574,0.9785720913671837,0.9857839151751691
WP_046101283.1,1.0,1.0,0.9942249,0.9770611246095756,0.985643015288644
WP_060527926.1,1.0,1.0,0.9942249,0.9770611246095756,0.985643015288644
WP_012575214.1,1.0,0.7000000000000001,0.99299574,0.9781887954847512,0.9855922672339528
WP_085789107.1,1.0,0.95,0.99299574,0.9781887954847512,0.9855922672339528
WP_047361658.1,1.0,1.0,0.9942249,0.9766402041968287,0.9854325550822706
WP_035063661.1,1.0,0.95,0.99299574,0.9777386052338237,0.985367172108489
WP_011308723.1,1.0,1.0,0.9929694,0.9767430273303953,0.9848562105302794
WP_092721547.1,1.0,0.95,0.9928076,0.9765183981966143,0.9846630124604288
WP_045765666.1,1.0,1.0,0.9942249,0.9745689682386669,0.9843969371031897
WP_090949002.1,1.0,1.0,0.99332297,0.9749366332494989,0.984129800866235
WP_090996333.1,1.0,0.7500000000000001,0.9936409,0.974153066024279,0.983896982841241
WP_090604190.1,1.0,1.0,0.9926635,0.9745593335106247,0.9836114181019004
WP_086904404.1,1.0,1.0,0.9942249,0.972799573642054,0.9835122398048832
WP_042383163.1,1.0,1.0,0.99332297,0.9736518196709179,0.9834873940769445
WP_034806158.1,1.0,1.0,0.99200386,0.9746497800409856,0.9833268190652162
WP_060422788.1,1.0,1.0,0.9942249,0.9723733982455224,0.9832991521066174
WP_084286803.1,1.0,0.95,0.9938791,0.9727027694923007,0.9832909246555132
WP_012912354.1,1.0,0.55,0.9939641,0.972458079469952,0.9832110777560636
WP_092569305.1,1.0,1.0,0.9942249,0.9718403369809533,0.9830326214743328
WP_062755455.1,1.0,0.95,0.9925941,0.9732714536949604,0.982932788290809
WP_026824436.1,1.0,1.0,0.9922576,0.9733482018413042,0.98280289845178
WP_014195559.1,1.0,1.0,0.9925941,0.9723598277631436,0.9824769753249006
WP_024146569.1,1.0,1.0,0.9935061,0.9712862067956118,0.9823961403736665
WP_023817613.1,1.0,0.95,0.9925941,0.9721354331021266,0.9823647779943921
WP_090164194.1,1.0,0.8,0.9942249,0.9703610408550335,0.982292973411373
WP_064221217.1,1.0,0.95,0.9925941,0.9717533774208318,0.9821737501537448
WP_033851601.1,1.0,1.0,0.9942249,0.9700985261152427,0.9821617160414775
WP_088912163.1,1.0,1.0,0.9942249,0.9700985261152427,0.9821617160414775
WP_075054206.1,1.0,1.0,0.9933796,0.9707904171269075,0.9820850050112077
WP_045124563.1,1.0,1.0,0.9942249,0.9696998165256245,0.9819623612466685
WP_031431988.1,1.0,1.0,0.9942249,0.9694341719351459,0.9818295389514291
WP_094238542.1,1.0,0.95,0.9925941,0.9710263905115888,0.9818102566991233
WP_049724747.1,1.0,1.0,0.9942249,0.9688846756858737,0.981554790826793
WP_083862946.1,1.0,0.75,0.9939641,0.9690322841073034,0.9814981800747393
WP_063415881.1,1.0,1.0,0.9942249,0.9687343257014527,0.9814796158345825
WP_025660140.1,1.0,0.95,0.99232614,0.9703608838368442,0.9813435121202958
WP_020279644.1,1.0,1.0,0.9922838,0.9699205253998002,0.9811021732528786
WP_019497030.1,1.0,1.0,0.9942249,0.9676480140570439,0.9809364600123782
WP_035619941.1,1.0,1.0,0.9942249,0.9674722931066653,0.9808485995371888
WP_009518867.1,1.0,1.0,0.9942249,0.9674722931066653,0.9808485995371888
WP_058870690.1,1.0,1.0,0.9942249,0.967405697937748,0.9808153019527301
WP_085938215.1,1.0,0.95,0.9930713,0.96816002871148,0.9806156731921047
WP_081057482.1,1.0,0.8500000000000001,0.9929115,0.9682249666756486,0.9805682421478676
WP_024889333.1,1.0,1.0,0.9938315,0.9672991164188539,0.9805653158655243
WP_049625402.1,1.0,1.0,0.9925941,0.9685093432225393,0.9805517330545985
WP_031656931.1,1.0,1.0,0.9942249,0.9668716809134574,0.9805482934405849
WP_087527547.1,1.0,1.0,0.9942249,0.9668588052237058,0.980541855595709
WP_028663822.1,1.0,1.0,0.99102306,0.9697827566093937,0.9804029101345308
WP_090979254.1,1.0,0.9,0.99298966,0.9676368717699876,0.9803132655396873
WP_062480250.1,1.0,1.0,0.9938315,0.9665709546489893,0.9802012349805921
WP_006580534.1,1.0,1.0,0.9938791,0.9658018011122962,0.9798404404655109
WP_079365507.1,1.0,0.6499999999999999,0.99171424,0.9678277699607156,0.9797710045405995
WP_097378604.1,1.0,1.0,0.9929694,0.9656705075985765,0.97931995066437
WP_015201773.1,1.0,1.0,0.9939641,0.9645509747424708,0.979257525392323
WP_074100515.1,1.0,0.8500000000000001,0.99271333,0.9650792990956198,0.9788963156359142
WP_088347300.1,1.0,0.95,0.9929694,0.9643045986066222,0.978636996168393
WP_080840602.1,1.0,0.95,0.99323523,0.9640366107163093,0.9786359205810855
WP_076305724.1,1.0,0.75,0.99271333,0.9636145390444877,0.9781639356103481
WP_071036708.1,1.0,0.95,0.9910283,0.9650954727064442,0.9780618907874262
WP_013500616.1,1.0,0.95,0.9910283,0.9650954727064442,0.9780618907874262
WP_071069330.1,1.0,0.95,0.9910283,0.9650954727064442,0.9780618907874262
WP_078690884.1,1.0,0.8500000000000001,0.99298966,0.9626163436761487,0.9778030014927679
WP_088891256.1,1.0,1.0,0.99133265,0.9639761149843783,0.9776543825845048
WP_065383217.1,1.0,1.0,0.99102676,0.9641224837033503,0.9775746214254972
WP_101726682.1,1.0,0.7500000000000001,0.99298966,0.9612144058748319,0.9771020325921096
WP_047388363.1,1.0,0.7500000000000001,0.99287814,0.9611321805048447,0.9770051597619286
