SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_012575214.1,1.0,0.7000000000000001,0.9980965,0.8811212762494111,0.9396089009592545
WP_090996333.1,1.0,0.7500000000000001,0.9982557,0.8799723609524993,0.9391140453138962
WP_035063661.1,1.0,0.95,0.99799424,0.8790842241810387,0.9385392341398511
WP_019497030.1,1.0,1.0,0.99841255,0.8775706375357611,0.937991593515729
WP_026011736.1,1.0,0.95,0.9980965,0.8777661278943951,0.9379313267817465
WP_035065747.1,1.0,0.95,0.9980965,0.8777661278943951,0.9379313267817465
WP_055441081.1,1.0,0.95,0.9980965,0.8765989603439096,0.9373477430065038
WP_011308723.1,1.0,1.0,0.99841255,0.8762689430328728,0.9373407462642849
WP_085789107.1,1.0,0.95,0.99804497,0.8752938038348285,0.9366693857430979
WP_042896060.1,1.0,0.8999999999999999,0.99799424,0.8741266362843428,0.9360604401915031
WP_081144923.1,1.0,1.0,0.99808735,0.8717416464999294,0.9349144965268659
WP_081057482.1,1.0,0.8500000000000001,0.99815017,0.8701178220907515,0.9341339959700736
WP_026824436.1,1.0,1.0,0.9976269,0.8699877138351626,0.9338073072540376
WP_042383163.1,1.0,1.0,0.998103,0.8672627790665504,0.9326829008209644
WP_050117363.1,1.0,1.0,0.9983981,0.8666311007620531,0.9325146129668572
WP_060527926.1,1.0,1.0,0.9983981,0.8666311007620531,0.9325146129668572
WP_047361658.1,1.0,1.0,0.9983981,0.8666311007620531,0.9325146129668572
WP_046101283.1,1.0,1.0,0.9983981,0.8666311007620531,0.9325146129668572
WP_023817613.1,1.0,0.95,0.99802476,0.8659205117953641,0.9319726367360762
WP_034806158.1,1.0,1.0,0.997266,0.8656765712392335,0.9314712828940155
WP_090949002.1,1.0,1.0,0.99823976,0.8645180714096572,0.9313789135200752
WP_075054206.1,1.0,1.0,0.9983108,0.8641088157450761,0.9312098100560708
WP_085938215.1,1.0,0.9,0.99826676,0.8637061701988809,0.9309864633667286
WP_086904404.1,1.0,1.0,0.9983981,0.8623977167859829,0.9303979209788221
WP_064221217.1,1.0,0.95,0.9981134,0.8624060157792015,0.9302597047813854
WP_062755455.1,1.0,0.95,0.9979253,0.8620910970989453,0.9300081893118017
WP_028663822.1,1.0,1.0,0.9982503,0.8613771382046163,0.9298137219286173
WP_060422788.1,1.0,1.0,0.9983981,0.8611495826521604,0.9297738539119109
WP_084286803.1,1.0,0.95,0.9983252,0.8611314013706007,0.9297283150308508
WP_008838212.1,1.0,0.95,0.99833775,0.8610014585556447,0.9296696021110743
WP_094238542.1,1.0,0.95,0.99790263,0.8610928201777366,0.9294977259686901
WP_074100515.1,1.0,0.8500000000000001,0.9979561,0.8607797506517629,0.929367923888885
WP_045124563.1,1.0,1.0,0.9983376,0.8602812256425687,0.9293094260498915
WP_080840602.1,1.0,0.95,0.99784154,0.859747545812984,0.9287945414058664
WP_033851601.1,1.0,1.0,0.9983981,0.8591475855318036,0.9287728553517325
WP_024146569.1,1.0,1.0,0.9982503,0.8589915490510306,0.9286209273518244
WP_097378604.1,1.0,1.0,0.9981868,0.8589055047136307,0.9285461657097817
WP_014195559.1,1.0,1.0,0.99794084,0.8590838128584815,0.928512325597713
WP_020279644.1,1.0,1.0,0.99794084,0.8590838128584815,0.928512325597713
WP_076305724.1,1.0,0.75,0.9974538,0.8592165130829972,0.928335160933741
WP_063415881.1,1.0,1.0,0.9983108,0.8581805759322466,0.9282456901496561
WP_088912163.1,1.0,1.0,0.9983108,0.8581805759322466,0.9282456901496561
WP_093831857.1,1.0,0.8,0.9945507,0.8618665175075577,0.9282086112318062
WP_058870690.1,1.0,1.0,0.99818397,0.8578187129252783,0.9280013393041309
WP_087527547.1,1.0,1.0,0.99818397,0.8562753405244043,0.9272296531036939
WP_049625402.1,1.0,1.0,0.9979857,0.8561824772023291,0.9270840989183948
WP_006580534.1,1.0,1.0,0.99814713,0.8549717774898749,0.9265594537511935
WP_049720106.1,1.0,0.5,0.9976857,0.8549378094265241,0.9263117401395926
WP_088891256.1,1.0,1.0,0.99768114,0.8545249453950899,0.926103043147374
WP_090164194.1,1.0,0.8,0.99808896,0.8523837446932411,0.9252363502862262
WP_092721547.1,1.0,0.95,0.9979409,0.8506058313448323,0.9242733646432109
WP_015898277.1,1.0,1.0,0.9972263,0.8509435279667836,0.9240849129110804
WP_099812941.1,1.0,1.0,0.9980174,0.8500471163345479,0.924032243517692
WP_024889333.1,1.0,1.0,0.9983513,0.8496289425536468,0.9239901092372573
WP_084316793.1,1.0,0.8,0.99816316,0.8496593417826612,0.923911252722309
WP_088347300.1,1.0,0.95,0.99833775,0.8493494631573233,0.9238436044119136
WP_036798916.1,1.0,0.95,0.9973073,0.850326010450984,0.9238166555093055
WP_015213401.1,1.0,0.8,0.9982476,0.849221838962928,0.9237347312032658
WP_062480250.1,1.0,1.0,0.9983513,0.8488656930317724,0.9236084844763202
WP_045765666.1,1.0,1.0,0.9983513,0.8487610087511753,0.9235561423360217
WP_035619941.1,1.0,1.0,0.9983981,0.8486723806274928,0.923535252899577
WP_092569305.1,1.0,1.0,0.99829084,0.8473156391463005,0.922803237978683
WP_031194042.1,1.0,0.75,0.9979993,0.8475512482985276,0.9227752793959985
WP_009518867.1,1.0,1.0,0.9983981,0.8471267751001096,0.9227624501358855
WP_031656931.1,1.0,1.0,0.9983981,0.8460805420289191,0.9222393336002903
WP_031431988.1,1.0,1.0,0.9983981,0.8455598235369437,0.9219789743543025
WP_065383217.1,1.0,1.0,0.99420244,0.8489601058715672,0.9215812704440997
WP_011378069.1,1.0,1.0,0.99823326,0.8446745360219472,0.9214538973730799
WP_065061705.1,1.0,0.9,0.9978436,0.8448579852057785,0.9213508041835472
WP_058316939.1,1.0,1.0,0.9983039,0.8442156753378169,0.9212597827830442
WP_025660140.1,1.0,0.95,0.9978792,0.844371040297983,0.9211251237161149
WP_006630972.1,1.0,0.8999999999999999,0.9983981,0.8436665829520492,0.9210323540618552
WP_012597165.1,1.0,0.55,0.9978661,0.8439627485282962,0.9209144213203462
WP_078690884.1,1.0,0.8500000000000001,0.9981512,0.843034890740334,0.9205930369343455
