SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_050117363.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_086904404.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_046101283.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_047361658.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_049724747.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_033851601.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_045124563.1,1.0,0.95,0.9879913,0.9999936453608528,0.9939924593820102
WP_060422788.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_063415881.1,1.0,1.0,0.9879913,0.9999936453608528,0.9939924593820102
WP_060527926.1,1.0,1.0,0.9876455,0.9999936453608528,0.9938195761098392
WP_031431988.1,1.0,1.0,0.9876455,0.9999936453608528,0.9938195761098392
WP_088912163.1,1.0,1.0,0.9876455,0.9999936453608528,0.9938195761098392
WP_084316793.1,1.0,0.8500000000000001,0.9869427,0.9999936453608528,0.9934681769265659
WP_058870690.1,1.0,0.95,0.98682153,0.9999936453608528,0.9934075888051517
WP_087527547.1,1.0,0.95,0.98682153,0.9999936453608528,0.9934075888051517
WP_006580534.1,1.0,0.95,0.98682153,0.9999936453608528,0.9934075888051517
WP_031656931.1,1.0,1.0,0.98654574,0.9999936453608528,0.9932696934594638
WP_045765666.1,1.0,1.0,0.98654574,0.9999936453608528,0.9932696934594638
WP_092569305.1,1.0,1.0,0.9862,0.9999936453608528,0.9930968101872928
WP_090164194.1,1.0,0.8,0.9860896,0.9999936453608528,0.9930416162862308
WP_024889333.1,1.0,1.0,0.98586965,0.9999936453608528,0.9929316457166202
WP_062480250.1,1.0,1.0,0.98586965,0.9999936453608528,0.9929316457166202
WP_075054206.1,1.0,1.0,0.98559844,0.9999936453608528,0.9927960451497562
WP_088347300.1,1.0,0.95,0.98537856,0.9999936453608528,0.992686104382468
WP_024146569.1,1.0,1.0,0.98488945,0.9999936453608528,0.9924415465249545
WP_065383217.1,1.0,0.95,0.9847707,0.9999936453608528,0.9923821802987582
WP_008838212.1,1.0,0.95,0.98390585,0.9999919529645481,0.9919489024027606
WP_085938215.1,1.0,1.0,0.98390585,0.9999919529645481,0.9919489024027606
WP_000151321.1,1.0,0.65,0.9831172,0.9999936453608528,0.9915554340734012
WP_011378069.1,1.0,1.0,0.98299396,0.9999936453608528,0.9914938028707034
WP_035619941.1,1.0,1.0,0.9827979,0.9999919529645481,0.9913949368342181
WP_009518867.1,1.0,1.0,0.9827979,0.9999919529645481,0.9913949368342181
WP_080840602.1,1.0,0.8999999999999999,0.98227715,0.9999936453608528,0.991135400141669
WP_074100515.1,1.0,0.8999999999999999,0.98227715,0.9999936453608528,0.991135400141669
WP_004710421.1,1.0,0.65,0.9821312,0.9999936453608528,0.9910624142541415
WP_006630972.1,1.0,1.0,0.9819767,0.9999936453608528,0.9909851666345126
WP_084286803.1,1.0,0.8500000000000001,0.98186356,0.9999919529645481,0.9909277556284686
WP_019497030.1,1.0,0.8999999999999999,0.98166305,0.9999919529645481,0.9908275006159564
WP_083862946.1,1.0,0.7000000000000001,0.9815049,0.9999936453608528,0.990749281252814
WP_078690884.1,1.0,0.6,0.9815049,0.9999936453608528,0.990749281252814
WP_015201773.1,1.0,1.0,0.98071086,0.9999936453608528,0.9903522547139652
WP_024125870.1,1.0,0.8,0.98065555,0.9999936453608528,0.9903245981587894
WP_012912354.1,1.0,0.35,0.9804545,0.9999936453608528,0.9902240749253757
WP_027844945.1,1.0,0.7500000000000001,0.98018277,0.9999919529645481,0.990087359939458
WP_041440484.1,1.0,0.55,0.979981,0.9999919529645481,0.9899864790781756
WP_042896060.1,1.0,0.8500000000000001,0.97947985,0.9999919529645481,0.9897359011515399
WP_012575214.1,1.0,0.7,0.97947985,0.9999919529645481,0.9897359011515399
WP_055441081.1,1.0,0.8999999999999999,0.97947985,0.9999919529645481,0.9897359011515399
WP_035063661.1,1.0,0.8999999999999999,0.97947985,0.9999919529645481,0.9897359011515399
WP_035065747.1,1.0,0.8999999999999999,0.97947985,0.9999919529645481,0.9897359011515399
WP_090996333.1,1.0,0.7500000000000001,0.97876555,0.9999919529645481,0.9893787501200457
WP_026011736.1,1.0,0.8999999999999999,0.97859544,0.9999919529645481,0.9892936942919512
WP_085789107.1,1.0,0.8999999999999999,0.97859544,0.9999919529645481,0.9892936942919512
WP_011308723.1,1.0,1.0,0.9785692,0.9999936453608528,0.9892814274682529
WP_088891256.1,1.0,1.0,0.97837716,0.9999921374330181,0.9891846504216024
WP_097378604.1,1.0,1.0,0.977804,0.9999921374330181,0.9888980712895223
WP_025660140.1,1.0,1.0,0.97671336,0.9999921374330181,0.9883527483944723
WP_024981710.1,1.0,0.6,0.9760489,0.9999921374330181,0.9880205121044943
WP_099412865.1,1.0,0.8,0.97584146,0.9999919529645481,0.9879167077883502
WP_090604190.1,1.0,1.0,0.974311,0.9999919529645481,0.9871514735564013
WP_084602981.1,1.0,0.7000000000000001,0.97415304,0.9999919529645481,0.9870724974020739
WP_063059159.1,1.0,0.7,0.9736257,0.9999919529645481,0.98680883625591
WP_028663822.1,1.0,1.0,0.97327524,0.9999936453608528,0.9866344447984225
WP_017496420.1,1.0,0.6,0.97282803,0.9999921374330181,0.9864100840096304
WP_026824436.1,1.0,1.0,0.9726488,0.9999921374330181,0.9863204684262106
WP_071069330.1,1.0,1.0,0.9725146,0.9999921374330181,0.9862533833985159
WP_071036708.1,1.0,1.0,0.9725146,0.9999921374330181,0.9862533833985159
