SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_060527926.1,1.0,1.0,0.99518085,0.994409096653887,0.9947949709572536
WP_047361658.1,1.0,1.0,0.99518085,0.9940388189803087,0.9946098321204644
WP_046101283.1,1.0,1.0,0.99518085,0.9940388189803087,0.9946098321204644
WP_050117363.1,1.0,1.0,0.99518085,0.9940388189803087,0.9946098321204644
WP_017841076.1,1.0,1.0,0.9947785,0.9942783919790043,0.9945284529436953
WP_000151321.1,1.0,0.65,0.9944141,0.9945596112363106,0.9944868511732701
WP_060422788.1,1.0,1.0,0.99518085,0.9933944972000655,0.9942876712303428
WP_045124563.1,1.0,0.95,0.99518085,0.9929958021768513,0.9940883237187357
WP_033851601.1,1.0,1.0,0.99518085,0.9929375682401993,0.9940592067504097
WP_090949002.1,1.0,0.95,0.99489284,0.9932038774698144,0.9940483565434399
WP_088912163.1,1.0,1.0,0.99507654,0.9930033675073117,0.9940399523197874
WP_063415881.1,1.0,1.0,0.99507654,0.9930033675073117,0.9940399523197874
WP_020279644.1,1.0,0.95,0.9945824,0.9934763252668033,0.9940293699469392
WP_014195559.1,1.0,0.95,0.9945824,0.9934763252668033,0.9940293699469392
WP_058870690.1,1.0,0.95,0.99507654,0.9929436129986864,0.9940100750654748
WP_085938215.1,1.0,1.0,0.9948529,0.9928982407754725,0.9938755706402692
WP_036250713.1,1.0,1.0,0.9944593,0.9932057361176285,0.9938325037742989
WP_042383163.1,1.0,0.95,0.9947885,0.992802733133245,0.9937956303109767
WP_036294986.1,1.0,1.0,0.99434495,0.9932057361176285,0.9937753429199593
WP_006580534.1,1.0,0.95,0.9949245,0.992513941427274,0.9937192135553576
WP_065383217.1,1.0,0.95,0.9946263,0.9927023997838902,0.99366434171476
WP_064221217.1,1.0,0.8999999999999999,0.9945824,0.9927442586891699,0.9936633366581226
WP_094238542.1,1.0,0.8999999999999999,0.9945824,0.9927442586891699,0.9936633366581226
WP_049625402.1,1.0,0.95,0.9945824,0.9927442586891699,0.9936633366581226
WP_087527547.1,1.0,0.95,0.99507654,0.9921134139000626,0.9935949755161628
WP_080840602.1,1.0,0.8999999999999999,0.99315214,0.9940341923265898,0.9935931669488174
WP_024146569.1,1.0,1.0,0.99518085,0.9917995638616202,0.9934902045611201
WP_086904404.1,1.0,1.0,0.9948437,0.9921134139000626,0.9934785676449165
WP_084316793.1,1.0,0.8500000000000001,0.99507654,0.991592296043492,0.9933344165878776
WP_023817613.1,1.0,0.8999999999999999,0.99315786,0.9931542820177588,0.9931560728173511
WP_099412865.1,1.0,0.8,0.9939439,0.991807418044707,0.9928756738584741
WP_051559024.1,1.0,1.0,0.9950211,0.9907112859211515,0.9928661953668868
WP_084286803.1,1.0,0.95,0.9947486,0.9907681676907407,0.9927583800337249
WP_049720106.1,1.0,0.5,0.9940214,0.9910683032965704,0.9925448595035098
WP_062755455.1,1.0,0.8999999999999999,0.99315786,0.9918739966099371,0.9925159301134403
WP_075054206.1,1.0,1.0,0.99507654,0.9894254067035393,0.9922509719179012
WP_026011736.1,1.0,0.8999999999999999,0.9925771,0.9917134794068005,0.9921452776825262
WP_008838212.1,1.0,0.95,0.9946488,0.9894782360919733,0.9920635251466641
WP_090164194.1,1.0,0.8,0.99507654,0.9889542265522064,0.9920153818422348
WP_011378069.1,1.0,1.0,0.9946468,0.9891773802635888,0.9919120839535107
WP_083930349.1,1.0,0.65,0.99312395,0.9905144603298508,0.9918192044519585
WP_042896060.1,1.0,0.8999999999999999,0.9924481,0.991044457941147,0.9917462747240525
WP_011308723.1,1.0,1.0,0.99470526,0.988454321409169,0.9915797906045631
WP_088347300.1,1.0,0.95,0.99518085,0.9879479966285655,0.9915644209445929
WP_085789107.1,1.0,0.8999999999999999,0.9925771,0.9905141687292185,0.9915456223437352
WP_035065747.1,1.0,0.8999999999999999,0.9925771,0.9905141687292185,0.9915456223437352
WP_055441081.1,1.0,0.8999999999999999,0.9925771,0.9905141687292185,0.9915456223437352
WP_012575214.1,1.0,0.8,0.9928552,0.990200081781774,0.991527636506274
WP_035063661.1,1.0,0.8999999999999999,0.9924481,0.9905141687292185,0.9914811301180882
WP_074100515.1,1.0,0.8999999999999999,0.9933653,0.9895073485062857,0.9914363181435237
WP_058316939.1,1.0,1.0,0.9948437,0.9877824051026822,0.9913130632462264
WP_015201773.1,1.0,1.0,0.99452704,0.987865839006711,0.9911964404593949
WP_081057482.1,1.0,0.8500000000000001,0.9939213,0.9882890789822042,0.9911051794447154
WP_045765666.1,1.0,1.0,0.9950288,0.9869189196638424,0.9909738567378202
WP_012912354.1,1.0,0.55,0.9950708,0.9866438761477041,0.9908573456170344
WP_019497030.1,1.0,0.8999999999999999,0.99470526,0.9866649001594838,0.9906850799797206
WP_004710421.1,1.0,0.65,0.9926498,0.9886114557669478,0.9906306246959129
WP_024125870.1,1.0,0.8500000000000001,0.9950708,0.9861065793414329,0.9905886972138989
WP_033435353.1,1.0,0.75,0.9940116,0.9871446472987063,0.9905781141213839
WP_049724747.1,1.0,1.0,0.9950288,0.986079672035896,0.990554232923847
WP_092569305.1,1.0,1.0,0.99518085,0.9856533260118527,0.9904170856362364
WP_031656931.1,1.0,1.0,0.9950288,0.9856533260118527,0.9903410599118254
WP_015898277.1,1.0,1.0,0.9906986,0.9899680403397212,0.9903333081566159
WP_090604190.1,1.0,1.0,0.99422485,0.9863737361300857,0.9902992912465767
WP_062480250.1,1.0,1.0,0.9950288,0.9854209757968198,0.9902248848043089
WP_024889333.1,1.0,1.0,0.9950288,0.9854209757968198,0.9902248848043089
WP_078924280.1,1.0,0.7000000000000001,0.98920983,0.9907158805800067,0.9899628556704813
WP_036798916.1,1.0,0.8999999999999999,0.9919541,0.9873870299401853,0.9896705590756225
WP_055268308.1,1.0,0.8500000000000001,0.9923728,0.9869368468921799,0.9896548288663933
WP_081599527.1,1.0,1.0,0.9903329,0.9886594148159131,0.9894961581468634
WP_096644251.1,1.0,0.8500000000000001,0.99291754,0.9860043330048185,0.9894609353470137
WP_009518867.1,1.0,1.0,0.9946488,0.9842275198267574,0.9894381670140562
WP_028663822.1,1.0,1.0,0.9929955,0.9857532693636188,0.989374384964097
WP_063059159.1,1.0,0.75,0.9946488,0.9837183176937399,0.9891835659475474
WP_035619941.1,1.0,1.0,0.9946488,0.983373780441096,0.9890112973212255
WP_088257333.1,1.0,0.35,0.9928703,0.9849709648742129,0.9889206180400575
WP_093228074.1,1.0,0.75,0.9931077,0.9847091084833282,0.9889083924946853
WP_006630972.1,1.0,1.0,0.9941753,0.9835758569137282,0.9888755859084937
WP_071455425.1,1.0,1.0,0.9916626,0.9859759825566291,0.9888193020273686
WP_090996333.1,1.0,0.7500000000000001,0.99470526,0.9828723106866091,0.9887887852432832
WP_081144923.1,1.0,1.0,0.98840714,0.9891311437057507,0.9887691393577582
WP_031431988.1,1.0,1.0,0.9946488,0.9823190696070498,0.9884839419042024
WP_100217698.1,1.0,0.95,0.992249,0.9845717400600951,0.9884103760267516
WP_017747476.1,1.0,1.0,0.989643,0.9871675343679607,0.9884052560412496
WP_016804074.1,1.0,0.55,0.99013126,0.986476228283988,0.9883037436242632
WP_015159126.1,1.0,0.95,0.99280715,0.9837404334336389,0.9882737916603619
WP_099812941.1,1.0,0.95,0.99325883,0.9832060573612031,0.988232445623198
WP_083862946.1,1.0,0.7000000000000001,0.9944664,0.9817791026137752,0.9881227633010587
WP_055195547.1,1.0,0.75,0.993911,0.9822702074556193,0.9880906176819723
WP_027844945.1,1.0,0.8,0.9941306,0.9819107189445393,0.9880206651821085
WP_025465492.1,1.0,0.55,0.98917484,0.986476228283988,0.9878255355592303
WP_028306819.1,1.0,0.45,0.9924394,0.9826425699990554,0.987540979613938
WP_055075777.1,1.0,0.8,0.98745877,0.9875251734968703,0.9874919695018074
WP_041440484.1,1.0,0.55,0.9924569,0.9821560470808166,0.9873064800376007
