SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_092265422.1,1.0,1.0,0.9981115,0.9532197290341626,0.9756656077345496
WP_049982463.1,1.0,1.0,0.9960669,0.9475429024902162,0.9718049152000336
WP_049907365.1,1.0,1.0,0.9960669,0.9475429024902162,0.9718049152000336
WP_097007364.1,1.0,1.0,0.9960669,0.9458269135231667,0.9709469207165089
WP_013878483.1,1.0,1.0,0.9960669,0.9445446917469065,0.9703058098283788
WP_052287949.1,1.0,0.8999999999999999,0.99712574,0.9349513358180688,0.9660385403188549
WP_004968197.1,1.0,1.0,0.9960669,0.9319737260665562,0.9640203269882036
WP_077067832.1,1.0,1.0,0.9799684,0.9478733392748031,0.9639208839432792
WP_056466663.1,1.0,1.0,0.99331856,0.9280818854080168,0.9607002215736373
WP_096386367.1,1.0,0.8500000000000001,0.9928937,0.9205392801682464,0.9567164879997726
WP_100217698.1,1.0,0.95,0.9914372,0.9147496029496494,0.9530933998406084
WP_006090832.1,1.0,0.95,0.9761858,0.9250348374125196,0.9506103180287695
WP_089668176.1,1.0,1.0,0.9960669,0.9039960238978513,0.9500314759038512
WP_065061705.1,1.0,0.8500000000000001,0.9961427,0.89895779302919,0.9475502392212753
WP_049912037.1,1.0,1.0,0.99550813,0.8982135020614745,0.9468608182132782
WP_010682499.1,1.0,0.95,0.9961397,0.8936916610904966,0.9449156831358092
WP_079235170.1,1.0,1.0,0.99550813,0.8923845913112038,0.9439463628381428
WP_094072910.1,1.0,0.95,0.99434376,0.8921879364106848,0.9432658470200397
WP_049969002.1,1.0,1.0,0.99250257,0.8904781815477758,0.9414903758500293
WP_089230993.1,1.0,1.0,0.99452746,0.8883754543813523,0.9414514567629724
WP_009486613.1,1.0,1.0,0.98639786,0.8943930291358562,0.9403954457851217
WP_058572808.1,1.0,0.95,0.9778917,0.8984397919162699,0.9381657377473805
WP_074796062.1,1.0,0.95,0.9778917,0.8984397919162699,0.9381657377473805
WP_081599527.1,1.0,0.8500000000000001,0.9684377,0.9076003586904992,0.938019015175938
WP_065383217.1,1.0,1.0,0.9902965,0.8851741120378831,0.9377352975388695
WP_012659190.1,1.0,1.0,0.98639786,0.8882602136544316,0.9373290380444095
WP_006054116.1,1.0,0.95,0.9759986,0.8984397919162699,0.937219186186025
WP_015195532.1,1.0,0.8500000000000001,0.9934263,0.8792063623826963,0.936316342659854
WP_049934199.1,1.0,1.0,0.99202484,0.879937413032298,0.935981125978353
WP_011238781.1,1.0,1.0,0.98894185,0.8786217304265884,0.933781789352317
WP_085938215.1,1.0,0.95,0.98046994,0.8861913763025906,0.933330659197743
NP_630911.1,1.0,0.8500000000000001,0.9935106,0.8694152013980287,0.9314629026513764
WP_038030576.1,0.75,0.45000000000000007,0.984132,0.8766408624121462,0.9303864271376985
WP_094590818.1,1.0,0.95,0.94898325,0.9110244389251637,0.930003845486828
WP_091970176.1,1.0,1.0,0.99216735,0.8631602892658267,0.9276638214479462
WP_097378604.1,1.0,1.0,0.98716915,0.8670256153143732,0.927097380926077
WP_041339469.1,1.0,1.0,0.9849433,0.8685930725435311,0.9267681716134099
WP_099799291.1,1.0,1.0,0.96269196,0.8907071518380651,0.9266995572785144
WP_013300197.1,1.0,1.0,0.9890311,0.8640883715067298,0.9265597239690021
WP_034826052.1,1.0,1.0,0.98441166,0.867856777821137,0.9261342173388369
WP_081892299.1,1.0,0.8500000000000001,0.98449135,0.8676519813964789,0.9260716648315402
WP_089764886.1,1.0,1.0,0.9619123,0.8853604634756698,0.9236363689181633
WP_094264667.1,1.0,0.8,0.983805,0.8632341016697954,0.9235195512259042
WP_089880661.1,1.0,0.95,0.96822876,0.8783707954005063,0.9232997763909727
WP_082839051.1,1.0,1.0,0.98545295,0.8593699820900389,0.9224114660454009
WP_099799494.1,1.0,0.75,0.96030396,0.8841834490733524,0.9222437056520174
WP_049923881.1,1.0,0.95,0.915012,0.9283164895330736,0.9216642457621728
WP_034824194.1,1.0,0.9,0.9831667,0.8589414318474411,0.9210540632442772
WP_038066338.1,0.75,0.6,0.9771929,0.8574096094986919,0.9173012441109183
WP_076626087.1,1.0,0.75,0.98362666,0.8500662178920145,0.9168464407884298
WP_049917000.1,1.0,1.0,0.9741472,0.8544746182371985,0.9143109094108051
WP_006111085.1,1.0,1.0,0.97881585,0.8497462841122643,0.914281068853999
WP_036294986.1,1.0,0.95,0.95892715,0.8529013036236688,0.9059142290823422
WP_036250713.1,1.0,0.95,0.95892715,0.8518177043020267,0.9053724294215212
WP_077026978.1,1.0,1.0,0.95714384,0.8464485746079577,0.9017962088909692
WP_058316939.1,1.0,1.0,0.982314,0.8193032174223043,0.9008086040076304
WP_017841076.1,1.0,1.0,0.9470624,0.850597129953327,0.8988297515573215
WP_063415881.1,1.0,0.8500000000000001,0.96622187,0.8251548846556442,0.895688376823748
WP_036488545.1,1.0,1.0,0.945194,0.8460660728383862,0.8956300394022864
WP_024873364.1,1.0,0.95,0.9414853,0.848013961698934,0.8947496237289531
WP_064030493.1,1.0,1.0,0.94001925,0.8446148582163848,0.8923170540662307
WP_084316793.1,1.0,0.9,0.98467135,0.7976662625764636,0.8911688084351435
WP_094593095.1,1.0,1.0,0.9260024,0.8552812152065277,0.8906417992193222
WP_008838212.1,1.0,0.7000000000000001,0.97749555,0.7922028711932151,0.8848492111512645
WP_039457454.1,0.75,0.8500000000000001,0.95162004,0.8150004445461065,0.8833102434350864
YP_145307.1,0.75,0.8,0.95162004,0.8150004445461065,0.8833102434350864
WP_088891256.1,0.75,0.55,0.97400266,0.792063797999537,0.8830332286601841
WP_038030409.1,0.75,0.8500000000000001,0.95162004,0.8121685850561242,0.8818943136900952
WP_014514637.1,0.75,0.8999999999999999,0.95162004,0.81166069603015,0.8816403691771081
WP_093007728.1,0.75,0.8500000000000001,0.9493765,0.8072636405464326,0.8783200820205765
WP_080807610.1,1.0,0.8999999999999999,0.9181758,0.8258961772300869,0.8720359968830182
WP_015717132.1,0.75,0.45000000000000007,0.94899255,0.7946188976660085,0.8718057240195429
WP_081144923.1,1.0,1.0,0.90385306,0.8310741736727523,0.8674636162438774
WP_008606028.1,1.0,0.9,0.8679718,0.8405127618366903,0.8542422698763225
WP_008631444.1,0.75,0.8500000000000001,0.9180544,0.7855401756364776,0.8517972887555099
WP_038044516.1,0.75,0.7500000000000001,0.95162004,0.742328371485,0.8469742069045331
WP_071678161.1,0.5,0.8500000000000001,0.9258567,0.7543928559178075,0.8401247826990466
WP_096861749.1,0.75,0.5,0.9188558,0.7533039744873429,0.8360798804054451
WP_006183335.1,1.0,1.0,0.8346969,0.8158062964424975,0.8252515926830712
WP_077208232.1,1.0,0.9,0.80279374,0.8405127618366903,0.8216532515314433
WP_047589627.1,0.75,0.55,0.9291693,0.6998900874215067,0.8145296923199148
WP_015898277.1,0.75,0.8,0.90590525,0.7108039425318867,0.8083545946332529
WP_049759955.1,0.75,0.5,0.8627949,0.7202572916385663,0.7915260838685996
WP_058998822.1,0.75,0.15000000000000002,0.9475629,0.6228717558841385,0.7852173146238166
WP_009128903.1,1.0,0.4,0.8352649,0.7246384287929166,0.7799516749906356
WP_011378069.1,0.75,0.7000000000000001,0.796206,0.7433155612948104,0.7697607793809257
WP_024889333.1,0.75,0.7000000000000001,0.8679152,0.664787642437489,0.7663514277727759
WP_031656931.1,0.75,0.7000000000000001,0.8679152,0.664787642437489,0.7663514277727759
WP_079083882.1,0.75,0.9,0.8399837,0.6732587384645521,0.7566212200852424
WP_088912163.1,0.75,0.8999999999999999,0.8124598,0.6996217009002215,0.7560407636848214
WP_024146569.1,0.75,0.8500000000000001,0.8124598,0.6996217009002215,0.7560407636848214
WP_033435353.1,0.75,0.7000000000000001,0.85459256,0.6503510571032863,0.752471809412544
WP_046101283.1,0.75,0.7,0.80180144,0.684761358459165,0.7432814007795703
WP_060422788.1,0.75,0.7,0.8187773,0.660690008924102,0.7397336658466336
WP_034404411.1,0.5,1.0,0.73535156,0.735600103426723,0.7354758329633615
WP_044264717.1,0.75,0.5,0.7688893,0.6924491132671291,0.7306692106214491
WP_033851601.1,0.75,0.75,0.80377674,0.6544654970574713,0.7291211190426516
WP_008691735.1,0.75,0.55,0.8063663,0.647426323416115,0.7268963239204294
WP_077117441.1,0.75,0.7000000000000001,0.83308923,0.6128128601400646,0.7229510462924139
WP_080977504.1,0.5,0.7000000000000001,0.8189454,0.6146727634907191,0.7168090856790754
WP_045054463.1,0.5,0.1,0.8435123,0.5848700381052132,0.7141911673909245
WP_075598738.1,1.0,1.0,0.6305855,0.7969473618233082,0.7137664267402826
WP_076523956.1,0.5,0.65,0.80200887,0.5996510086224023,0.7008299379430981
WP_045765666.1,0.75,0.6,0.74682134,0.6486968236684152,0.6977590837835942
WP_034385873.1,0.25,0.9,0.8235871,0.5324050150362032,0.6779960673077592
WP_083764430.1,0.75,0.65,0.61042726,0.7435416061859867,0.6769844332924257
WP_090634261.1,0.75,0.05,0.62541455,0.6471053272640145,0.6362599387842136
WP_062480250.1,0.75,0.1,0.6234421,0.6457391690850882,0.6345906412422969
WP_088347300.1,0.5,0.65,0.74731755,0.5023592952681245,0.6248384239173264
WP_098075782.1,0.75,0.0,0.5860419,0.6574729030571327,0.6217574151973896
WP_084668949.1,0.5,0.5,0.75306505,0.48784358333835376,0.6204543164933194
WP_075780265.1,0.75,0.25,0.5646651,0.6172468110092763,0.5909559450630488
WP_084602981.1,0.25,0.7000000000000001,0.7766726,0.3714556727091459,0.5740641372044875
WP_069293923.1,0.5,0.35,0.5615883,0.5664266778055755,0.5640074825795456
WP_035619941.1,0.5,0.35,0.67097896,0.45602989213908296,0.5635044277570873
WP_019494780.1,0.5,0.0,0.76643693,0.3601614343489094,0.5632991844100199
WP_026824436.1,0.5,0.1,0.6055254,0.5079656642313157,0.5567455193219262
WP_072761037.1,0.5,0.25,0.45694304,0.6400081846549015,0.548475609890317
WP_099966378.1,0.25,0.8500000000000001,0.6347165,0.46071969505558275,0.5477181029141439
WP_009518867.1,0.5,0.45,0.6459323,0.44857423514171224,0.5472532759609012
WP_034806158.1,0.5,0.0,0.610871,0.48258858877844696,0.5467298028788322
WP_030007227.1,0.5,0.45,0.59300315,0.49848660564104774,0.545744879721006
WP_074290364.1,0.25,0.30000000000000004,0.70086193,0.3870126479857,0.543937289416434
WP_013324485.1,0.5,0.6,0.5956271,0.4882764017700234,0.5419517654239674
WP_026461319.1,0.75,0.4,0.39572287,0.6840539314823287,0.5398883987703391
WP_069133529.1,0.25,0.2,0.6081729,0.46862205586244715,0.5383974746933086
WP_081057482.1,0.0,0.5,0.7225835,0.34410366417755156,0.5333435684531405
WP_030101561.1,0.0,0.45,0.67663974,0.37684996701054924,0.5267448513546246
WP_099215415.1,0.75,0.25,0.57654214,0.47517301100913184,0.5258575750312383
WP_004492459.1,0.5,0.35,0.56481373,0.4842862648276679,0.5245499989642795
WP_093026608.1,0.75,0.2,0.57654214,0.46982834305636545,0.5231852410548551
WP_047265940.1,0.5,0.25,0.5440605,0.49782828338162555,0.5209444058299881
WP_030443103.1,0.25,0.55,0.6084448,0.4277484489793202,0.5180966294464777
WP_050117363.1,0.5,0.6500000000000001,0.60324156,0.43193039829722135,0.517585980570272
WP_055429304.1,0.75,0.44999999999999996,0.5497996,0.4647759816509185,0.5072878013780563
WP_028947682.1,0.5,0.65,0.52721524,0.4869540099431634,0.5070846261645139
WP_015912957.1,0.0,0.3,0.6679484,0.33146302440940256,0.4997057246127671
