SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_092265422.1,0.75,1.0,0.9985009,0.9463892142610387,0.9724450489201464
WP_097007364.1,1.0,1.0,0.99704087,0.9348067748786235,0.9659238213420522
WP_077067832.1,1.0,1.0,0.9945026,0.9362183165117777,0.9653604602597493
WP_094590818.1,1.0,0.95,0.99128956,0.9345198388117966,0.9629046974191277
WP_049982463.1,1.0,1.0,0.99704087,0.9221901226741774,0.9596154952398293
WP_013878483.1,0.75,1.0,0.99704087,0.9221901226741774,0.9596154952398293
WP_049907365.1,1.0,1.0,0.99704087,0.9196653457500132,0.9583531067777471
WP_049923881.1,1.0,0.95,0.99216855,0.9231423378524863,0.9576554417877239
WP_004968197.1,1.0,1.0,0.997011,0.9170826218511686,0.9570468138648085
WP_006090832.1,1.0,0.95,0.9902101,0.9157284764232405,0.9529692961664085
WP_089668176.1,0.75,1.0,0.99687296,0.9063663752342771,0.951619668377713
WP_058572808.1,1.0,0.95,0.9934089,0.9066574911096078,0.9500332047451725
WP_049912037.1,1.0,1.0,0.9969118,0.9031031799509832,0.9500075018502627
WP_074796062.1,1.0,0.95,0.99325264,0.9066574911096078,0.949955063055872
WP_006054116.1,0.75,0.95,0.9902101,0.9082513153811009,0.9492307156453387
WP_079235170.1,0.75,1.0,0.9969118,0.9008587367541415,0.9488852802518419
WP_009486613.1,0.75,1.0,0.9964406,0.9000824428344719,0.94826151613121
WP_012659190.1,0.75,1.0,0.9964406,0.8998737136642591,0.9481571515461036
WP_052287949.1,0.75,0.8999999999999999,0.9970847,0.8956399836626134,0.9463623304410022
WP_049969002.1,1.0,1.0,0.99543774,0.8953995711616082,0.9454186562206051
WP_049934199.1,0.75,1.0,0.9938522,0.8955102266158125,0.9446812123698722
WP_089230993.1,0.75,1.0,0.99552256,0.8898149710841099,0.9426687648866137
WP_089880661.1,1.0,1.0,0.9877015,0.8958999186174365,0.9418006971188531
WP_089764886.1,1.0,1.0,0.9902972,0.8879669731199912,0.9391320857077923
WP_097378604.1,0.75,1.0,0.9903962,0.8868031417344833,0.9385996716725242
WP_100217698.1,1.0,1.0,0.99545664,0.8790237327631045,0.9372401843575502
WP_010682499.1,0.75,0.95,0.9962499,0.8728890651513398,0.9345694896603256
WP_034404411.1,1.0,1.0,0.9813871,0.887087295799715,0.9342371872808848
WP_096386367.1,0.75,0.75,0.9969929,0.8703355907993199,0.9336642384328784
WP_091970176.1,1.0,1.0,0.9915587,0.8754407220337039,0.9334996965156618
WP_011238781.1,1.0,1.0,0.99500495,0.8708233635049015,0.9329141577293947
WP_094072910.1,0.5,1.0,0.99648,0.8692773142123665,0.9328786511552556
WP_041339469.1,1.0,1.0,0.99326056,0.8712957747759288,0.93227816859791
WP_082839051.1,1.0,1.0,0.9950855,0.8680172596950172,0.9315513687619983
WP_006111085.1,1.0,1.0,0.9868721,0.8720645701739929,0.9294683235811065
WP_094593095.1,1.0,1.0,0.98563576,0.8708030305066943,0.9282193939764917
WP_017841076.1,1.0,1.0,0.9920901,0.8628920048433688,0.9274910554269029
WP_015195532.1,1.0,0.8999999999999999,0.99484766,0.8587962170642389,0.9268219361802823
WP_036488545.1,1.0,1.0,0.9886256,0.8622244461994514,0.9254250161161595
WP_049917000.1,0.75,1.0,0.98551667,0.8648738372959299,0.9251952523309789
WP_076626087.1,1.0,0.8500000000000001,0.99266195,0.8507895283616839,0.921725740667048
WP_034826052.1,0.75,1.0,0.9902961,0.8510175784779129,0.9206568519449501
WP_034824194.1,1.0,0.95,0.99124134,0.8473399828626417,0.9192906593657386
WP_065061705.1,1.0,0.8500000000000001,0.99690014,0.8393340637421232,0.9181171024906447
WP_077026978.1,1.0,1.0,0.9899229,0.8435705904955577,0.9167467358109808
WP_013300197.1,1.0,1.0,0.99214804,0.8411755676769761,0.9166618047010674
WP_099799291.1,1.0,1.0,0.991161,0.8417076040284753,0.9164342964180767
WP_085938215.1,1.0,1.0,0.9917252,0.8382238989461028,0.9149745526606125
WP_065383217.1,1.0,1.0,0.99335176,0.8359493681745043,0.914650562850451
WP_036294986.1,1.0,1.0,0.99265254,0.833734154248198,0.9131933448433678
WP_038030576.1,1.0,0.45000000000000007,0.967367,0.8587500345888361,0.9130585140080564
WP_081892299.1,1.0,0.9,0.9923526,0.833499814441067,0.9129262096535474
WP_008606028.1,0.75,0.95,0.96553487,0.8598033585961957,0.9126691122261832
WP_036250713.1,1.0,1.0,0.9907953,0.833734154248198,0.9122647342800896
WP_006183335.1,0.75,1.0,0.97025776,0.8443668349345146,0.9073122970143764
WP_094264667.1,1.0,0.75,0.9929049,0.820134839907931,0.9065198707062239
WP_077208232.1,0.75,0.95,0.9585848,0.854308542945616,0.9064466642035209
WP_064030493.1,1.0,1.0,0.9859746,0.8196177906044297,0.9027962002281334
WP_024873364.1,1.0,1.0,0.98407507,0.8193280579195927,0.9017015636735415
WP_075598738.1,0.75,1.0,0.96917486,0.833128982851672,0.9011519223798155
WP_038066338.1,1.0,0.45000000000000007,0.9480534,0.8472132586524519,0.8976333391212241
YP_145307.1,1.0,0.5,0.9418478,0.831094833363134,0.886471317285815
WP_014514637.1,1.0,0.6,0.94199413,0.8306130640521664,0.886303597331793
WP_038030409.1,1.0,0.6,0.9418478,0.8301279393536579,0.8859878702810771
WP_039457454.1,1.0,0.55,0.9418478,0.8301279393536579,0.8859878702810771
NP_630911.1,0.75,0.8,0.9798513,0.7807337853773328,0.8802925454310523
WP_093007728.1,1.0,0.6,0.9414949,0.8185598603575597,0.8800273712321703
WP_080807610.1,1.0,1.0,0.98114,0.7697470546880179,0.8754435360987392
WP_015717132.1,1.0,0.4,0.9083605,0.8180562568693692,0.8632083690657881
WP_058316939.1,0.5,1.0,0.9398456,0.7839213444032576,0.8618834829945518
WP_071678161.1,0.75,0.45000000000000007,0.90738404,0.8138026237602727,0.8605933308658846
WP_084316793.1,1.0,0.9,0.97611994,0.7400671238116941,0.8580935296621184
WP_081144923.1,1.0,1.0,0.96548796,0.7473545850277332,0.8564212710142328
WP_008631444.1,1.0,0.6,0.9043731,0.8045602837678845,0.8544666965542761
WP_038044516.1,1.0,0.4,0.9422216,0.7577058231319846,0.8499637025339336
WP_088912163.1,0.75,0.95,0.9482981,0.7386887104132025,0.8434934035350009
WP_024146569.1,0.75,0.8999999999999999,0.9468677,0.7386887104132025,0.842778207402341
WP_063415881.1,0.75,0.95,0.9439951,0.7386887104132025,0.8413419142771884
WP_058998822.1,0.75,0.1,0.8839916,0.6871830426036222,0.7855873208432844
WP_049759955.1,1.0,0.4,0.83120525,0.7219157589399554,0.776560503886329
WP_008838212.1,0.75,0.45000000000000007,0.8778068,0.6391700040767879,0.7584883933996305
WP_044264717.1,0.75,0.4,0.72323763,0.7263617918769357,0.7247997127910375
WP_056466663.1,0.75,1.0,0.766144,0.6673068307020127,0.716725404172036
WP_015898277.1,0.75,0.7500000000000001,0.76168317,0.6684828109642216,0.7150829884956453
WP_011378069.1,0.75,0.55,0.80502975,0.624744543115024,0.7148871464926622
WP_034385873.1,0.75,0.8500000000000001,0.8224839,0.592886272742094,0.7076850849756308
WP_045964484.1,1.0,0.55,0.79971766,0.6015618068318491,0.7006397357752385
WP_046101283.1,0.5,0.65,0.7568259,0.6412090402306949,0.6990174820751863
WP_047589627.1,0.5,0.25,0.75763786,0.6174491289331603,0.6875434936619842
WP_081599527.1,0.5,0.8,0.7511291,0.6182624122074566,0.6846957514967185
WP_030007227.1,0.75,0.30000000000000004,0.72849643,0.624797001591307,0.6766467169478447
WP_079083882.1,0.5,0.9,0.75023234,0.5979754371355153,0.6741038880204249
WP_083764430.1,0.5,0.9,0.6717002,0.6713599075712331,0.6715300435740534
WP_099799494.1,0.75,0.6499999999999999,0.7459062,0.5791727978313633,0.6625394860071276
WP_060422788.1,0.75,0.8,0.71434706,0.5714130425443195,0.642880053519703
WP_098075782.1,0.5,0.0,0.6520668,0.6271172850176719,0.6395920559190227
WP_009128903.1,0.75,0.2,0.6402226,0.6315649877128857,0.6358937983780035
WP_069133529.1,0.75,0.2,0.7895063,0.4743651406955844,0.631935728440291
WP_015784319.1,0.5,0.6000000000000001,0.6371224,0.5990044466249657,0.6180634196396924
WP_069293923.1,0.5,0.35,0.64039326,0.5914258621550501,0.6159095596480817
WP_033851601.1,0.5,0.75,0.64374363,0.5688966209347864,0.6063201275793622
WP_075780265.1,0.5,0.25,0.6236688,0.5793768644326839,0.6015228271481352
WP_099531684.1,0.5,0.5,0.67968464,0.5127213641947128,0.5962030015858818
WP_084602981.1,0.25,0.25,0.71975577,0.4648280249718121,0.592291896873876
WP_031656931.1,0.75,0.6,0.6087239,0.5651452287587637,0.5869345538096187
WP_088891256.1,0.25,0.4,0.7099534,0.44534994937984546,0.5776516883473019
WP_090634261.1,0.5,0.1,0.61064774,0.5351765719571284,0.5729121549685087
WP_019494780.1,0.0,0.0,0.70000255,0.43955301713280326,0.5697777841057998
WP_033435353.1,0.25,0.35,0.5597029,0.5562790039500008,0.5579909385899906
WP_096861749.1,0.0,0.0,0.6705703,0.4413996402534329,0.5559849770919723
WP_099215415.1,0.5,0.25,0.61846167,0.4653250612208445,0.541893364856104
WP_077117441.1,0.25,0.75,0.6698822,0.4114351231387974,0.5406586507226885
WP_055429304.1,0.75,0.44999999999999996,0.61082834,0.4594830067985811,0.5351556734260697
WP_008691735.1,0.5,0.4,0.5283199,0.5396844028448837,0.5340021490561851
WP_072761037.1,0.25,0.25,0.4740907,0.5767092879541069,0.5253999916676357
WP_099966378.1,0.75,0.8,0.58285046,0.4653358458196061,0.5240931510286995
WP_093026608.1,0.5,0.2,0.61846167,0.42405731313874206,0.5212594908150527
WP_062480250.1,0.5,0.1,0.5058695,0.5251578621429782,0.515513684966295
WP_026461319.1,0.5,0.4,0.39303142,0.6006787650838242,0.49685509170367054
WP_080977504.1,0.0,0.25,0.5375921,0.43389991821720997,0.48574601561762293
WP_080840602.1,0.75,0.30000000000000004,0.45488074,0.4951655069766515,0.4750231255977389
WP_047265940.1,0.25,0.25,0.42965195,0.516526762103351,0.47308935396637125
WP_015807620.1,0.5,0.4,0.4087668,0.5033797729876203,0.45607328955663057
WP_013324485.1,0.25,0.65,0.47055438,0.437997406079798,0.4542758938443805
WP_077198807.1,0.5,0.35,0.5368621,0.35100427379421917,0.44393317456152304
WP_055152023.1,0.5,0.44999999999999996,0.39542764,0.48816690832205284,0.44179727628741494
WP_084668949.1,0.0,0.2,0.5412933,0.3236817500964597,0.43248753656823413
WP_026824436.1,0.0,0.0,0.49971706,0.3589507122295263,0.4293338844903888
WP_036243660.1,0.25,0.25,0.45963305,0.37980760875084596,0.41972033054996827
