SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_092265422.1,0.75,1.0,0.9982562,0.9753037673785682,0.9867799869455096
WP_077067832.1,1.0,1.0,0.99521685,0.9569061271963013,0.9760614868311829
WP_097007364.1,1.0,1.0,0.9973423,0.9541785643564995,0.9757604264253048
WP_056466663.1,1.0,1.0,0.99631274,0.9515739820106565,0.9739433597377807
WP_094590818.1,1.0,0.95,0.9928806,0.9525390879768756,0.9727098353931619
WP_049923881.1,1.0,0.95,0.99283344,0.9509433031660737,0.9718883693507523
WP_052287949.1,0.75,0.8999999999999999,0.99742675,0.9456295522018306,0.9715281502387938
WP_013878483.1,0.75,1.0,0.99739367,0.9414866052894773,0.9694401364936919
WP_049907365.1,1.0,1.0,0.99739367,0.9392073404305294,0.968300504064218
WP_049982463.1,1.0,1.0,0.99739367,0.9362716920897965,0.9668326798938516
WP_004968197.1,1.0,1.0,0.99739367,0.9345839387362537,0.96598880321708
WP_100217698.1,1.0,1.0,0.9947345,0.9351593818942027,0.9649469537873723
WP_010682499.1,0.75,0.95,0.99621964,0.9318050905180526,0.9640123627639091
WP_089230993.1,0.75,1.0,0.9957845,0.9291687779038109,0.9624766495033581
WP_096386367.1,0.75,0.8,0.99448335,0.9279197438206475,0.961201547764053
WP_012659190.1,0.75,1.0,0.99660414,0.925587294038916,0.9610957193060639
WP_006054116.1,0.75,0.95,0.9936737,0.9273396702792169,0.9605066762460233
WP_091970176.1,1.0,1.0,0.99203515,0.9278534442384658,0.95994429738321
WP_049912037.1,1.0,1.0,0.9973236,0.9220249975268651,0.9596742850812578
WP_089668176.1,0.75,1.0,0.99709374,0.9221623636255991,0.9596280503754979
WP_065061705.1,1.0,0.8500000000000001,0.9972678,0.9218327595523611,0.959550271120251
WP_058572808.1,1.0,0.95,0.99492294,0.9239706989575447,0.9594468174601108
WP_074796062.1,1.0,0.95,0.99477327,0.9239706989575447,0.9593719838285953
WP_006090832.1,1.0,0.95,0.9936737,0.9249628268077075,0.9593182545102685
WP_009486613.1,0.75,1.0,0.99660414,0.9214978761351118,0.9590510103541617
WP_079235170.1,0.75,1.0,0.9973236,0.9188869157638603,0.9581052441997555
WP_082839051.1,1.0,1.0,0.99365616,0.9210098359493842,0.9573329971983249
WP_049969002.1,1.0,1.0,0.9953606,0.914356819982584,0.9548587164259233
WP_011238781.1,1.0,1.0,0.9941145,0.915473701361588,0.9547941097635881
WP_041339469.1,1.0,1.0,0.99328125,0.9144173509463893,0.9538492980890089
