SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_097007364.1,0.75,1.0,0.9963556,0.9059504607305296,0.9511530269675139
WP_049923881.1,0.75,0.95,0.9912499,0.9027353549658268,0.946992636951755
WP_077067832.1,0.75,1.0,0.9923414,0.8996202004640064,0.9459807998284082
WP_092265422.1,0.75,1.0,0.99685556,0.8890377767005538,0.942946666832714
WP_094590818.1,0.75,0.95,0.988436,0.8901287868088062,0.9392823852333216
WP_049982463.1,0.75,1.0,0.9963556,0.8797765770696571,0.9380660851370777
WP_058572808.1,0.75,0.95,0.99498445,0.8773309236949117,0.9361576858254985
WP_049907365.1,0.75,1.0,0.9963152,0.8757389025364625,0.9360270418959016
WP_049912037.1,1.0,1.0,0.9960666,0.875976463216845,0.9360215167494137
WP_074796062.1,0.75,0.95,0.99468035,0.8773309236949117,0.9360056343766765
WP_006054116.1,0.75,0.95,0.99488485,0.876428142129963,0.9356564953623143
WP_009486613.1,0.5,1.0,0.9943359,0.872421201107939,0.9333785454621115
WP_079235170.1,0.75,1.0,0.9957218,0.8705691025571448,0.9331454597868731
WP_006090832.1,0.75,0.95,0.9946478,0.8713326736387477,0.9329902372805707
WP_004968197.1,0.75,1.0,0.9963556,0.8693035608292107,0.9328295770168544
WP_089668176.1,0.5,1.0,0.9958998,0.8677818389207725,0.9318408177033367
WP_013878483.1,0.75,1.0,0.9963152,0.8629089131333302,0.9296120471943354
WP_012659190.1,0.5,1.0,0.9947025,0.8634254637380523,0.929063990862175
WP_089880661.1,0.75,1.0,0.99230385,0.8639166325380311,0.9281102404023163
WP_089764886.1,0.75,1.0,0.9947303,0.8597173398508998,0.9272238168008313
WP_049934199.1,0.75,1.0,0.99119675,0.8529976133848383,0.9220971824896909
WP_089230993.1,0.5,1.0,0.9958263,0.8416281748577338,0.9187272394083132
WP_049969002.1,1.0,1.0,0.99594533,0.8401842368925417,0.9180647856635256
WP_056466663.1,1.0,1.0,0.9983667,0.8370749101983317,0.9177208118610982
WP_094593095.1,1.0,1.0,0.9933269,0.8416104909849322,0.9174686966872293
WP_097378604.1,0.75,1.0,0.99088466,0.8413237822510814,0.9161042219627904
WP_052287949.1,0.5,0.8999999999999999,0.9966051,0.8334760639378707,0.9150405810926994
WP_010682499.1,0.5,0.95,0.9944701,0.8346209395160565,0.9145455294961875
WP_065383217.1,1.0,1.0,0.9967995,0.8282247769168314,0.9125121527578084
WP_036250713.1,1.0,1.0,0.9949695,0.8266803705394141,0.9108249288648304
WP_091970176.1,1.0,1.0,0.99370027,0.8276148026852146,0.910657534284807
WP_094072910.1,0.75,1.0,0.9961802,0.8225034808341869,0.9093418287845556
WP_017841076.1,1.0,1.0,0.99651706,0.8209467539707851,0.90873190807899
WP_041339469.1,1.0,1.0,0.9974045,0.8198057732637124,0.908605144503484
WP_006111085.1,1.0,1.0,0.9902436,0.8255306851757943,0.9078871494478673
WP_011238781.1,1.0,1.0,0.9956139,0.8195605391787016,0.9075872060918075
WP_082839051.1,1.0,1.0,0.99804884,0.8148558693571678,0.9064523556552226
WP_064030493.1,1.0,1.0,0.99191,0.8201915656227245,0.9060507731983252
WP_034824194.1,1.0,0.95,0.99521637,0.8117053222595813,0.9034608459442437
WP_036294986.1,1.0,1.0,0.9954052,0.8111244745446524,0.9032648358441036
WP_036488545.1,0.75,1.0,0.9917081,0.8145060896211682,0.9031070947316199
WP_034404411.1,1.0,1.0,0.9892645,0.8165556167602982,0.9029100524902565
WP_008606028.1,0.75,0.9,0.9782081,0.8245118922148592,0.9013600084262314
WP_100217698.1,1.0,1.0,0.9967009,0.8059091624759442,0.9013050226938132
WP_076626087.1,1.0,1.0,0.99661386,0.8050415285697883,0.9008276943500492
WP_049917000.1,1.0,1.0,0.98703736,0.8143672556498166,0.9007023081589995
WP_065061705.1,1.0,0.8500000000000001,0.9954466,0.8053873749619784,0.900416998666826
WP_081892299.1,1.0,0.9,0.9962075,0.8043270568947323,0.9002672662784819
WP_099799291.1,1.0,1.0,0.99663866,0.803710620435756,0.9001746380491463
WP_085938215.1,1.0,1.0,0.9944429,0.8043418912081068,0.8993923856808814
WP_077026978.1,1.0,1.0,0.99660486,0.8005807203370052,0.8985927900829771
WP_077208232.1,0.75,0.95,0.9799112,0.8164024995009213,0.8981568538268461
WP_013300197.1,1.0,1.0,0.9953283,0.7958111588300736,0.895569732990934
WP_015195532.1,1.0,0.8999999999999999,0.9942949,0.7935950324276944,0.8939449571241865
WP_034826052.1,0.75,1.0,0.9920418,0.7915911456012128,0.8918164859246909
WP_006183335.1,1.0,1.0,0.9694371,0.8100160299572935,0.8897265761511322
WP_094264667.1,1.0,0.8,0.99504405,0.7807394631017209,0.8878917578512908
WP_096386367.1,0.5,0.7,0.9912446,0.7840737708964575,0.8876591925103778
WP_081599527.1,1.0,0.6499999999999999,0.98993284,0.7693249913677451,0.8796289132349132
WP_075598738.1,1.0,1.0,0.9723164,0.7869059061646133,0.879611145240052
WP_024873364.1,1.0,1.0,0.98781526,0.7538437522165977,0.8708295065518719
WP_080807610.1,1.0,1.0,0.9766389,0.7304424448313713,0.8535406789929867
WP_081144923.1,1.0,1.0,0.9836586,0.7203752336399487,0.8520169227071966
WP_079083882.1,0.75,0.9,0.97414654,0.7292203643750932,0.8516834546542061
WP_084316793.1,1.0,0.9,0.9839933,0.7012788368098444,0.8426360643323514
WP_049759955.1,1.0,0.45000000000000007,0.98796046,0.6964846626311705,0.8422225602164947
WP_088912163.1,1.0,1.0,0.9773945,0.6789872382193571,0.8281908797278884
WP_063415881.1,1.0,1.0,0.9782189,0.6779916960934552,0.8281053045858817
WP_024146569.1,1.0,0.95,0.9757687,0.673786308662941,0.8247774970019112
WP_099799494.1,1.0,0.55,0.92632955,0.7178317406820911,0.82208064690469
WP_039457454.1,1.0,0.6000000000000001,0.9128772,0.7268117406172083,0.8198444713256025
WP_014514637.1,1.0,0.7,0.91278577,0.7268117406172083,0.8197987545630597
WP_038030409.1,1.0,0.6000000000000001,0.9108788,0.7268117406172083,0.8188452590605878
YP_145307.1,1.0,0.6000000000000001,0.9108788,0.7268117406172083,0.8188452590605878
NP_630911.1,0.75,0.8,0.9372624,0.6942056937130244,0.8157340547994749
WP_038030576.1,1.0,0.4,0.93453777,0.6962093997072674,0.81537358403561
WP_093007728.1,1.0,0.6499999999999999,0.9034047,0.7268117406172083,0.8151082266471051
WP_038066338.1,1.0,0.44999999999999996,0.9240872,0.7057525468878769,0.8149198866393578
WP_015898277.1,1.0,0.8,0.9532229,0.6628471671949697,0.8080350190108454
WP_058316939.1,0.5,1.0,0.9312124,0.684557513921814,0.8078849695768737
WP_046101283.1,1.0,0.8999999999999999,0.9745068,0.6375527643129225,0.8060297798596321
WP_071678161.1,1.0,0.44999999999999996,0.8773273,0.7089010048713817,0.7931141639156408
WP_008631444.1,1.0,0.55,0.85316694,0.7250994843568163,0.7891332110924401
WP_044264717.1,0.75,0.6000000000000001,0.9385896,0.6264470577478175,0.7825183153271558
WP_015717132.1,1.0,0.30000000000000004,0.8798968,0.6822966355968203,0.7810967275941713
WP_038044516.1,0.75,0.25,0.90515995,0.6515999804583719,0.7783799653573598
WP_011378069.1,1.0,0.65,0.9691955,0.5414626235499991,0.7553290543325252
WP_060422788.1,1.0,0.8999999999999999,0.95800626,0.5396884839643374,0.7488473733717866
WP_033851601.1,1.0,0.8500000000000001,0.9533718,0.5396884839643374,0.7465301533991762
WP_099966378.1,0.5,0.75,0.84029335,0.6471165233017323,0.7437049355686365
WP_045964484.1,1.0,0.7,0.8402021,0.6431436104995301,0.7416728518119599
WP_099531684.1,1.0,0.5,0.8805909,0.5984068503227145,0.739498883001323
WP_034385873.1,0.75,0.95,0.86382145,0.6101319150189197,0.7369766809572595
WP_008838212.1,1.0,0.5,0.88551587,0.5779816455007436,0.7317487570822657
WP_088891256.1,0.5,0.4,0.9301037,0.5195470140675816,0.724825366651024
WP_083764430.1,0.5,0.9,0.8251004,0.6050009839633625,0.7150507029344401
WP_058998822.1,0.25,0.0,0.81562716,0.6070933985973304,0.7113602781427356
WP_047589627.1,0.25,0.30000000000000004,0.8314587,0.5386213590320804,0.6850400234071841
WP_015784319.1,1.0,0.7,0.7701153,0.5460667802007719,0.658091048057463
WP_013324485.1,1.0,0.6,0.71178555,0.570731402249617,0.6412584785677407
WP_030007227.1,0.25,0.30000000000000004,0.64040685,0.5843095085501816,0.6123581777751519
WP_009128903.1,0.5,0.35000000000000003,0.6962212,0.5148485261143442,0.6055348494619726
WP_047361658.1,1.0,0.75,0.78412557,0.425212847799257,0.6046692071409004
WP_069293923.1,0.5,0.35,0.62932026,0.5626590696391154,0.5959896667508626
WP_077117441.1,0.75,0.8500000000000001,0.7322557,0.448823359416801,0.5905395283335836
WP_069133529.1,0.75,0.2,0.6731612,0.4874579806155157,0.5803095946225619
WP_051168181.1,0.75,0.44999999999999996,0.64378387,0.511413426185567,0.5775986467723642
WP_045765666.1,0.25,0.75,0.6638349,0.4881656500277881,0.5760002897470178
WP_013847450.1,0.75,0.44999999999999996,0.7059702,0.42595008892595443,0.5659601583221539
WP_080977504.1,0.25,0.15000000000000002,0.6793071,0.4496702304956029,0.5644886668263231
WP_031656931.1,0.75,0.65,0.6103627,0.5095570190794925,0.5599598638240327
WP_011031225.1,1.0,0.8,0.55623937,0.561864946053776,0.5590521562925741
WP_050117363.1,1.0,0.8500000000000001,0.68947256,0.42473514212483643,0.5571038491195166
WP_084602981.1,0.25,0.2,0.71354556,0.4000035804989024,0.5567745706678472
WP_060527926.1,1.0,0.75,0.66428244,0.4119915222655751,0.5381369817023982
WP_072761037.1,0.75,0.25,0.48683596,0.5804937038271571,0.5336648302003217
WP_075780265.1,0.75,0.25,0.5443672,0.5223555555385725,0.5333613748571464
WP_090634261.1,0.75,0.2,0.56575507,0.47541225295205236,0.5205836611039406
WP_055429304.1,0.5,0.44999999999999996,0.55718416,0.48324072838935306,0.52021244407253
WP_024889333.1,0.25,0.75,0.504356,0.50744655814564,0.5059012923975575
WP_098075782.1,0.25,0.0,0.46326277,0.5155105532602792,0.48938665992996716
WP_076523956.1,0.0,0.15000000000000002,0.5138799,0.46151733498195135,0.48769861509610873
WP_079365507.1,0.75,0.65,0.48156196,0.477438043154924,0.4795000009723747
WP_077198807.1,0.25,0.35,0.45899916,0.46458333921512096,0.46179124808351263
WP_062480250.1,0.75,0.25,0.4429372,0.4726773290992663,0.4578072622001611
WP_047265940.1,0.5,0.25,0.41581562,0.49901672978874867,0.4574161757016024
WP_095832385.1,0.75,0.4,0.45595428,0.447181891534934,0.4515680875054049
WP_017747476.1,0.5,0.75,0.5149246,0.3857774867798057,0.45035103629952505
WP_096861749.1,0.0,0.0,0.45774427,0.44093676096617584,0.4493405157646507
WP_030443103.1,0.0,0.15000000000000002,0.39980063,0.48693669347545165,0.4433686609495712
WP_093026608.1,0.0,0.2,0.48378646,0.392774354475542,0.4382804091065149
WP_099215415.1,0.0,0.25,0.48378646,0.392774354475542,0.4382804091065149
WP_088347300.1,0.0,0.39999999999999997,0.45768815,0.4116747640777303,0.43468145843389994
WP_028947682.1,0.75,0.5,0.475365,0.3851971151466085,0.43028106401537425
WP_026461319.1,0.5,0.4,0.32594752,0.5232459343814009,0.42459672874923315
WP_025660140.1,0.75,0.55,0.37353396,0.46854689777972924,0.42104043096841687
WP_019494780.1,0.0,0.0,0.42089307,0.4204711110455469,0.42068209206375856
WP_004492459.1,0.0,0.35,0.33603704,0.45669721543833064,0.39636712759755277
WP_020279644.1,0.0,0.0,0.36539787,0.42583579711061703,0.39561683382561796
WP_033435353.1,0.25,0.35,0.33194298,0.45726834702540864,0.39460566127324814
WP_048201370.1,0.5,0.35,0.34251767,0.4410495161977518,0.3917835950835103
WP_055152023.1,0.75,0.44999999999999996,0.28231817,0.4941980837037211,0.38825812927137043
WP_091374193.1,0.75,0.85,0.3508444,0.4199905982649965,0.3854175056535325
WP_089320882.1,0.5,0.30000000000000004,0.2062185,0.5429602804261211,0.37458938819556253
WP_045054463.1,0.0,0.0,0.31567085,0.4328299147170752,0.3742503813049182
WP_024125870.1,0.0,0.30000000000000004,0.326468,0.41257661049200706,0.36952230068362557
WP_094551617.1,0.0,0.1,0.3358651,0.39381477227103223,0.36483994121497626
WP_036243660.1,0.0,0.25,0.34696504,0.37172658397022795,0.35934581435354507
WP_008691735.1,0.5,0.4,0.28426936,0.42530237013148875,0.35478586640977666
WP_078350477.1,0.25,0.35,0.1339975,0.5693495635582332,0.35167353175050636
WP_023920034.1,0.25,0.35,0.25790018,0.4438941408645756,0.3508971596485201
WP_045834967.1,0.0,0.05,0.26735768,0.3879761231713262,0.32766690019631217
WP_015807620.1,0.5,0.4,0.1572523,0.4776075446172603,0.31742992071132103
WP_030101561.1,0.0,0.0,0.23737462,0.3656297940856549,0.3015022063675688
WP_094382636.1,0.25,0.25,0.16547792,0.4336571530613506,0.29956753482983534
WP_082773600.1,0.25,0.0,0.070787266,0.5246074400396203,0.29769735296820876
WP_009456812.1,0.0,0.0,0.17363504,0.4139698406464839,0.293802438199867
WP_072349419.1,0.0,0.30000000000000004,0.21090849,0.37646514107213364,0.2936868142556446
