SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_039457454.1,1.0,0.7,0.96839964,0.8472785611452075,0.9078391025216088
YP_145307.1,1.0,0.7,0.96839964,0.8330137652107953,0.9007067045544028
WP_038030409.1,1.0,0.7,0.96839964,0.8330137652107953,0.9007067045544028
WP_015717132.1,0.75,0.6499999999999999,0.97278404,0.812820122377742,0.8928020823680702
WP_092265422.1,1.0,0.6000000000000001,0.94825995,0.8339233205058438,0.8910916350949935
WP_014514637.1,1.0,0.6000000000000001,0.9697527,0.79516950087044,0.8824611149047482
WP_058998822.1,0.75,0.4,0.97704893,0.7740798840940437,0.8755644088000278
WP_093007728.1,1.0,0.6000000000000001,0.97076344,0.7753901076908003,0.8730767762956565
WP_080977504.1,1.0,0.30000000000000004,0.95565504,0.7851307388009938,0.8703928885788874
WP_008631444.1,0.75,0.6000000000000001,0.96839964,0.7422625470213583,0.8553310954596842
WP_055195547.1,0.75,0.65,0.9260621,0.780751679034233,0.8534068930602073
WP_071678161.1,0.75,0.7,0.9648772,0.7328438194231,0.8488605038144095
WP_015118671.1,0.75,0.5,0.9562895,0.7402021590838426,0.8482458444421288
WP_038044516.1,0.75,0.6000000000000001,0.967335,0.7260398027096453,0.8466873942213388
WP_073555659.1,0.75,0.5,0.9542614,0.7359003316860426,0.8450808769216651
WP_096861749.1,1.0,0.4,0.89891267,0.7871601442587286,0.843036406243439
WP_096534863.1,0.75,0.6,0.9443371,0.7384086490489367,0.841372889320916
WP_088257333.1,0.75,0.4,0.94122326,0.7376633040394459,0.8394432838899928
WP_034404411.1,1.0,0.6000000000000001,0.9385192,0.7324369921885145,0.8354780860047645
WP_099701147.1,0.75,0.25,0.96722674,0.7035658708488479,0.835396307273484
WP_023817613.1,1.0,0.35,0.92856765,0.7381644921990582,0.8333660700665091
WP_044451674.1,0.75,0.5,0.9631555,0.701822816343344,0.8324891621923629
WP_017309810.1,0.75,0.5,0.9425673,0.7180785343831725,0.8303229116293762
WP_002801241.1,0.75,0.44999999999999996,0.95175683,0.7085218487414375,0.8301393418626316
WP_074487304.1,0.75,0.5499999999999999,0.9738952,0.6833477562216074,0.8286214741839544
WP_091870084.1,0.75,0.65,0.8274711,0.820430525548735,0.8239508014954521
WP_100990083.1,0.75,0.55,0.95841295,0.6879838093876888,0.8231983773291136
WP_015157107.1,0.75,0.6,0.9524146,0.6919383170240695,0.8221764446314959
WP_027844945.1,0.5,0.6,0.95663077,0.6870627694759579,0.821846767933856
WP_016876098.1,0.75,0.5,0.95686805,0.6822703268968622,0.8195691896897336
WP_009128903.1,0.75,0.4,0.82185864,0.8149540309837657,0.8184063377346197
WP_015201773.1,0.75,0.35,0.96376514,0.6654253330931075,0.814595238720626
WP_015150617.1,0.5,0.35,0.96651953,0.6546242120372963,0.8105718733125782
WP_038030576.1,0.5,0.75,0.89929163,0.7165942017160922,0.8079429181378618
WP_045834967.1,0.75,0.4,0.9347836,0.6714122794415338,0.8030979286802701
WP_019494780.1,0.75,0.5,0.96255934,0.642513590487787,0.8025364664360627
WP_009456812.1,0.5,0.44999999999999996,0.9564417,0.6476343611492088,0.8020380308038677
WP_102182189.1,0.5,0.44999999999999996,0.95008624,0.6534480959417627,0.8017671659709118
WP_031194042.1,0.75,0.4,0.93056357,0.6676168187520096,0.7990901939104591
WP_092721547.1,0.75,0.65,0.87000173,0.719333065805383,0.7946673995542266
WP_084602981.1,1.0,0.55,0.9451942,0.6262613824022375,0.7857277835911791
WP_012575214.1,0.75,0.5499999999999999,0.90061694,0.6679673622068225,0.7842921530215173
WP_042383163.1,1.0,0.5,0.9108272,0.656863502498217,0.7838453609922268
WP_071455425.1,0.75,0.35,0.9229118,0.6342526875406163,0.7785822551682421
