SampleName,DT,KNN,XGBoost,Adaboost,ensembl_xgb_ada
WP_055195547.1,0.75,0.6,0.95980966,0.8562671754611022,0.9080384181863311
WP_092265422.1,1.0,0.95,0.975368,0.8365750721879559,0.9059715475533285
WP_039457454.1,1.0,1.0,0.9869003,0.8121573578980519,0.8995288437439478
YP_145307.1,1.0,1.0,0.9869003,0.8102625738423659,0.8985814517161048
WP_038030409.1,1.0,1.0,0.9869003,0.8102625738423659,0.8985814517161048
WP_058998822.1,1.0,0.5,0.9856759,0.8007601788277584,0.8932180250999906
WP_034404411.1,1.0,1.0,0.97268623,0.8121856913775162,0.892435961256919
WP_014514637.1,1.0,1.0,0.9869003,0.7979079413479663,0.892404135468905
WP_015717132.1,1.0,0.9,0.9869003,0.7954997014111873,0.8912000155005155
WP_038044516.1,1.0,1.0,0.9825635,0.787592037794592,0.8850777667152891
WP_023817613.1,1.0,0.4,0.9667214,0.8012880016649762,0.8840047085923453
WP_019494780.1,1.0,0.55,0.97869325,0.7892355993799616,0.8839644231106961
WP_080977504.1,1.0,0.65,0.96639407,0.8008512280284424,0.8836226474195252
WP_074487304.1,1.0,0.5499999999999999,0.97269416,0.788543457008075,0.8806188077810762
WP_093007728.1,1.0,1.0,0.9838511,0.7761426321760849,0.8799968536742546
WP_008631444.1,1.0,1.0,0.9869003,0.7725143196820691,0.8797073246359564
WP_091870084.1,1.0,0.5000000000000001,0.8902205,0.8673026771010532,0.8787615999908037
WP_071678161.1,1.0,1.0,0.98112327,0.7706971016960246,0.8759101851501516
WP_009128903.1,1.0,0.55,0.8650539,0.8690783398621434,0.8670661159988817
WP_084602981.1,1.0,0.8999999999999999,0.9676853,0.7615343105317435,0.8646097963810604
WP_071455425.1,1.0,0.44999999999999996,0.9623851,0.7575828944446024,0.8599840062261311
WP_038030576.1,0.75,0.9,0.9603053,0.7552866347869929,0.8577959541599302
WP_088257333.1,1.0,0.75,0.9678975,0.7467340372531136,0.8573157560094455
WP_096861749.1,0.75,0.55,0.9180641,0.7853492232723736,0.8517066703520071
WP_031194042.1,1.0,0.5,0.96313345,0.733442571062946,0.8482880126928805
WP_045834967.1,1.0,0.8,0.9688322,0.7088511631857837,0.8388416789954645
WP_042383163.1,1.0,0.44999999999999996,0.9389211,0.7303668003567578,0.8346439471487463
WP_038066338.1,0.75,1.0,0.9576021,0.7104331487653703,0.8340176162241921
